img_path,label,brisque
./data/001.Nimitz-class_aircraft_carrier\P0431.bmp,Carrier,46.83810111596242
./data/001.Nimitz-class_aircraft_carrier\P0484.bmp,Carrier,42.166019436665664
./data/001.Nimitz-class_aircraft_carrier\P0503.bmp,Carrier,16.95751782619638
./data/001.Nimitz-class_aircraft_carrier\P0525.bmp,Carrier,36.14678316070396
./data/001.Nimitz-class_aircraft_carrier\P0530.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0537.bmp,Carrier,17.660119353471345
./data/001.Nimitz-class_aircraft_carrier\P0539.bmp,Carrier,5.156679230726439
./data/001.Nimitz-class_aircraft_carrier\P0541.bmp,Carrier,6.266085339181217
./data/001.Nimitz-class_aircraft_carrier\P0556.bmp,Carrier,12.287551281112172
./data/001.Nimitz-class_aircraft_carrier\P0627.bmp,Carrier,30.39851174192492
./data/001.Nimitz-class_aircraft_carrier\P0653.bmp,Carrier,36.8448014471048
./data/001.Nimitz-class_aircraft_carrier\P0674.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0675.bmp,Carrier,18.534615968367433
./data/001.Nimitz-class_aircraft_carrier\P0696.bmp,Carrier,0.545736134793259
./data/001.Nimitz-class_aircraft_carrier\P0699.bmp,Carrier,5.394973595232585
./data/001.Nimitz-class_aircraft_carrier\P0709.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0731.bmp,Carrier,6.237151489657975
./data/001.Nimitz-class_aircraft_carrier\P0736.bmp,Carrier,22.907288016220917
./data/001.Nimitz-class_aircraft_carrier\P0742.bmp,Carrier,8.638980495939649
./data/001.Nimitz-class_aircraft_carrier\P0754.bmp,Carrier,23.94781365085393
./data/001.Nimitz-class_aircraft_carrier\P0757.bmp,Carrier,5.156679230730987
./data/001.Nimitz-class_aircraft_carrier\P0782.bmp,Carrier,13.003381944003849
./data/001.Nimitz-class_aircraft_carrier\P0806.bmp,Carrier,46.12228383381657
./data/001.Nimitz-class_aircraft_carrier\P0813.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0828.bmp,Carrier,15.734025692397807
./data/001.Nimitz-class_aircraft_carrier\P0835.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0837.bmp,Carrier,4.993198513555143
./data/001.Nimitz-class_aircraft_carrier\P0865.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0904.bmp,Carrier,16.99398438676323
./data/001.Nimitz-class_aircraft_carrier\P0936.bmp,Carrier,14.685567563893272
./data/001.Nimitz-class_aircraft_carrier\P0960.bmp,Carrier,41.75487629306619
./data/001.Nimitz-class_aircraft_carrier\P0967.bmp,Carrier,15.361282297232464
./data/001.Nimitz-class_aircraft_carrier\P1010.bmp,Carrier,17.31777398052472
./data/001.Nimitz-class_aircraft_carrier\P1034.bmp,Carrier,17.635348392249142
./data/001.Nimitz-class_aircraft_carrier\P1035.bmp,Carrier,2.318764121449334
./data/001.Nimitz-class_aircraft_carrier\P1048.bmp,Carrier,34.24269356121769
./data/001.Nimitz-class_aircraft_carrier\P1078.bmp,Carrier,10.217332265325894
./data/001.Nimitz-class_aircraft_carrier\P1082.bmp,Carrier,8.638544798784295
./data/001.Nimitz-class_aircraft_carrier\P1106.bmp,Carrier,44.82658570257601
./data/001.Nimitz-class_aircraft_carrier\P1109.bmp,Carrier,9.219094201016304
./data/001.Nimitz-class_aircraft_carrier\P1112.bmp,Carrier,6.4581695401650165
./data/001.Nimitz-class_aircraft_carrier\P1140.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1156.bmp,Carrier,9.12216140686607
./data/001.Nimitz-class_aircraft_carrier\P1173.bmp,Carrier,18.890919852088444
./data/001.Nimitz-class_aircraft_carrier\P1184.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1188.bmp,Carrier,5.074490319032719
./data/001.Nimitz-class_aircraft_carrier\P1223.bmp,Carrier,17.03134139548237
./data/001.Nimitz-class_aircraft_carrier\P1234.bmp,Carrier,8.079591366160201
./data/001.Nimitz-class_aircraft_carrier\P1242.bmp,Carrier,7.6421862067824975
./data/001.Nimitz-class_aircraft_carrier\P1252.bmp,Carrier,11.14683183167719
./data/001.Nimitz-class_aircraft_carrier\P1286.bmp,Carrier,3.2396658604554602
./data/001.Nimitz-class_aircraft_carrier\P1295.bmp,Carrier,22.07455092857046
./data/001.Nimitz-class_aircraft_carrier\P1321.bmp,Carrier,31.58827318782616
./data/001.Nimitz-class_aircraft_carrier\P1326.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1328.bmp,Carrier,38.98930821993528
./data/001.Nimitz-class_aircraft_carrier\P1343.bmp,Carrier,17.137854134036587
./data/001.Nimitz-class_aircraft_carrier\P1344.bmp,Carrier,43.48572263917819
./data/001.Nimitz-class_aircraft_carrier\P1347.bmp,Carrier,9.798014543584458
./data/001.Nimitz-class_aircraft_carrier\P1356.bmp,Carrier,41.75471049093605
./data/001.Nimitz-class_aircraft_carrier\P1395.bmp,Carrier,3.2762011350370983
./data/001.Nimitz-class_aircraft_carrier\P1435.bmp,Carrier,16.488357346008087
./data/001.Nimitz-class_aircraft_carrier\P1437.bmp,Carrier,10.696558808430353
./data/001.Nimitz-class_aircraft_carrier\P1438.bmp,Carrier,17.476402814672127
./data/001.Nimitz-class_aircraft_carrier\P1444.bmp,Carrier,23.04727482226164
./data/001.Nimitz-class_aircraft_carrier\P1449.bmp,Carrier,6.21304770315939
./data/001.Nimitz-class_aircraft_carrier\P1467.bmp,Carrier,17.528005698148917
./data/001.Nimitz-class_aircraft_carrier\P1480.bmp,Carrier,25.91141485555019
./data/001.Nimitz-class_aircraft_carrier\P1487.bmp,Carrier,19.344727477193572
./data/001.Nimitz-class_aircraft_carrier\P1495.bmp,Carrier,14.558006042230517
./data/001.Nimitz-class_aircraft_carrier\P1497.bmp,Carrier,20.222764951052085
./data/001.Nimitz-class_aircraft_carrier\P1506.bmp,Carrier,26.247194199865334
./data/001.Nimitz-class_aircraft_carrier\P1512.bmp,Carrier,18.053184253320723
./data/001.Nimitz-class_aircraft_carrier\P1532.bmp,Carrier,16.530585014487514
./data/001.Nimitz-class_aircraft_carrier\P1543.bmp,Carrier,14.035642971867304
./data/001.Nimitz-class_aircraft_carrier\P1549.bmp,Carrier,13.275299744381499
./data/001.Nimitz-class_aircraft_carrier\P1561.bmp,Carrier,19.267149543914655
./data/001.Nimitz-class_aircraft_carrier\P1570.bmp,Carrier,33.3116215882458
./data/001.Nimitz-class_aircraft_carrier\P1585.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1596.bmp,Carrier,25.911414855567926
./data/001.Nimitz-class_aircraft_carrier\P1608.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1617.bmp,Carrier,26.860401888702626
./data/001.Nimitz-class_aircraft_carrier\P1620.bmp,Carrier,1.8076508635319612
./data/001.Nimitz-class_aircraft_carrier\P1624.bmp,Carrier,12.99200810906288
./data/001.Nimitz-class_aircraft_carrier\P1632.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1644.bmp,Carrier,15.968287290558436
./data/001.Nimitz-class_aircraft_carrier\P1651.bmp,Carrier,18.6537347703335
./data/001.Nimitz-class_aircraft_carrier\P1666.bmp,Carrier,3.6557889783805138
./data/001.Nimitz-class_aircraft_carrier\P1683.bmp,Carrier,24.70685269710995
./data/001.Nimitz-class_aircraft_carrier\P1694.bmp,Carrier,6.20857646505894
./data/001.Nimitz-class_aircraft_carrier\P1696.bmp,Carrier,35.142779926208476
./data/001.Nimitz-class_aircraft_carrier\P1708.bmp,Carrier,17.98269812227656
./data/001.Nimitz-class_aircraft_carrier\P1746.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1787.bmp,Carrier,52.74414045725618
./data/001.Nimitz-class_aircraft_carrier\P1789.bmp,Carrier,25.2879036784295
./data/001.Nimitz-class_aircraft_carrier\P1819.bmp,Carrier,4.777119150466859
./data/001.Nimitz-class_aircraft_carrier\P1896.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1897.bmp,Carrier,10.342719747580048
./data/001.Nimitz-class_aircraft_carrier\P1926.bmp,Carrier,22.64669273490719
./data/001.Nimitz-class_aircraft_carrier\P1945.bmp,Carrier,51.20609476882436
./data/001.Nimitz-class_aircraft_carrier\P1950.bmp,Carrier,31.973081900342294
./data/001.Nimitz-class_aircraft_carrier\P1981.bmp,Carrier,30.427283153410002
./data/001.Nimitz-class_aircraft_carrier\P2019.bmp,Carrier,25.350933663331574
./data/001.Nimitz-class_aircraft_carrier\P2032.bmp,Carrier,35.84957129538654
./data/001.Nimitz-class_aircraft_carrier\P2034.bmp,Carrier,8.721361230397378
./data/001.Nimitz-class_aircraft_carrier\P2050.bmp,Carrier,22.682559742387383
./data/001.Nimitz-class_aircraft_carrier\P2062.bmp,Carrier,3.0887514440753137
./data/001.Nimitz-class_aircraft_carrier\P2081.bmp,Carrier,3.26374149643172
./data/001.Nimitz-class_aircraft_carrier\P2097.bmp,Carrier,16.122737091183097
./data/001.Nimitz-class_aircraft_carrier\P2125.bmp,Carrier,14.319293506178582
./data/001.Nimitz-class_aircraft_carrier\P2138.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P2170.bmp,Carrier,11.706904651131225
./data/001.Nimitz-class_aircraft_carrier\P2176.bmp,Carrier,5.936317629688546
./data/001.Nimitz-class_aircraft_carrier\P2178.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P2190.bmp,Carrier,14.148721802127483
./data/001.Nimitz-class_aircraft_carrier\P2191.bmp,Carrier,47.97622968018433
./data/001.Nimitz-class_aircraft_carrier\P2198.bmp,Carrier,21.143602707970985
./data/001.Nimitz-class_aircraft_carrier\P2204.bmp,Carrier,11.46671004339666
./data/001.Nimitz-class_aircraft_carrier\P2212.bmp,Carrier,11.246951707714487
./data/001.Nimitz-class_aircraft_carrier\P2284.bmp,Carrier,14.035642971864917
./data/001.Nimitz-class_aircraft_carrier\P2297.bmp,Carrier,21.494094250577263
./data/001.Nimitz-class_aircraft_carrier\P2318.bmp,Carrier,28.05055371748105
./data/001.Nimitz-class_aircraft_carrier\P2326.bmp,Carrier,25.49688473639489
./data/001.Nimitz-class_aircraft_carrier\P2333.bmp,Carrier,18.497819655890197
./data/001.Nimitz-class_aircraft_carrier\P2360.bmp,Carrier,18.565404445663916
./data/001.Nimitz-class_aircraft_carrier\P2376.bmp,Carrier,13.351725128233483
./data/001.Nimitz-class_aircraft_carrier\P2379.bmp,Carrier,3.936813443221098
./data/001.Nimitz-class_aircraft_carrier\P2407.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P2415.bmp,Carrier,8.30202767543571
./data/001.Nimitz-class_aircraft_carrier\P2429.bmp,Carrier,14.942421005146315
./data/001.Nimitz-class_aircraft_carrier\P2430.bmp,Carrier,17.635348392272334
./data/001.Nimitz-class_aircraft_carrier\P2432.bmp,Carrier,25.327944052571837
./data/001.Nimitz-class_aircraft_carrier\P2500.bmp,Carrier,8.5119819544868
./data/001.Nimitz-class_aircraft_carrier\P2510.bmp,Carrier,10.796134147349875
./data/001.Nimitz-class_aircraft_carrier\P2524.bmp,Carrier,7.886772799153022
./data/001.Nimitz-class_aircraft_carrier\P2528.bmp,Carrier,11.561387178760668
./data/001.Nimitz-class_aircraft_carrier\P2529.bmp,Carrier,33.955263862195665
./data/001.Nimitz-class_aircraft_carrier\P2608.bmp,Carrier,5.876340068136159
./data/001.Nimitz-class_aircraft_carrier\P2637.bmp,Carrier,17.826541065244072
./data/001.Nimitz-class_aircraft_carrier\P2647.bmp,Carrier,13.106719703940342
./data/001.Nimitz-class_aircraft_carrier\P2662.bmp,Carrier,31.319463883092084
./data/001.Nimitz-class_aircraft_carrier\P2666.bmp,Carrier,18.17152980378043
./data/001.Nimitz-class_aircraft_carrier\P2671.bmp,Carrier,21.431322250839656
./data/001.Nimitz-class_aircraft_carrier\P2674.bmp,Carrier,10.00178946885282
./data/001.Nimitz-class_aircraft_carrier\P2698.bmp,Carrier,11.311963886803568
./data/001.Nimitz-class_aircraft_carrier\P2739.bmp,Carrier,19.44828326650051
./data/001.Nimitz-class_aircraft_carrier\P2796.bmp,Carrier,0.5457361347835956
./data/001.Nimitz-class_aircraft_carrier\P2832.bmp,Carrier,17.591369114996013
./data/001.Nimitz-class_aircraft_carrier\P2845.bmp,Carrier,10.696558808437857
./data/001.Nimitz-class_aircraft_carrier\P2852.bmp,Carrier,12.764605190752917
./data/001.Nimitz-class_aircraft_carrier\P2855.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P2858.bmp,Carrier,32.87444557431692
./data/001.Nimitz-class_aircraft_carrier\P2915.bmp,Carrier,24.308564763154862
./data/001.Nimitz-class_aircraft_carrier\P2938.bmp,Carrier,44.71779225422162
./data/001.Nimitz-class_aircraft_carrier\P2942.bmp,Carrier,27.129475636413957
./data/001.Nimitz-class_aircraft_carrier\P2979.bmp,Carrier,6.714216153568913
./data/001.Nimitz-class_aircraft_carrier\P2989.bmp,Carrier,2.3187641214574057
./data/001.Nimitz-class_aircraft_carrier\P3016.bmp,Carrier,8.612989457915972
./data/001.Nimitz-class_aircraft_carrier\P3019.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3058.bmp,Carrier,23.63921968856036
./data/001.Nimitz-class_aircraft_carrier\P3100.bmp,Carrier,14.405106425368757
./data/001.Nimitz-class_aircraft_carrier\P3114.bmp,Carrier,3.276201135033915
./data/001.Nimitz-class_aircraft_carrier\P3117.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3118.bmp,Carrier,11.311963886810844
./data/001.Nimitz-class_aircraft_carrier\P3126.bmp,Carrier,18.3608213416189
./data/001.Nimitz-class_aircraft_carrier\P3142.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3213.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3289.bmp,Carrier,17.872684171237808
./data/001.Nimitz-class_aircraft_carrier\P3326.bmp,Carrier,21.798416537908196
./data/001.Nimitz-class_aircraft_carrier\P3356.bmp,Carrier,15.639415465494238
./data/001.Nimitz-class_aircraft_carrier\P3361.bmp,Carrier,1.1127994009253541
./data/001.Nimitz-class_aircraft_carrier\P3409.bmp,Carrier,10.511044298861378
./data/001.Nimitz-class_aircraft_carrier\P3419.bmp,Carrier,16.970851603670525
./data/001.Nimitz-class_aircraft_carrier\P3429.bmp,Carrier,37.83141243915426
./data/001.Nimitz-class_aircraft_carrier\P3437.bmp,Carrier,21.294688429228444
./data/001.Nimitz-class_aircraft_carrier\P3504.bmp,Carrier,8.971177103927715
./data/001.Nimitz-class_aircraft_carrier\P3554.bmp,Carrier,27.525749616607214
./data/001.Nimitz-class_aircraft_carrier\P3560.bmp,Carrier,38.97884638739171
./data/001.Nimitz-class_aircraft_carrier\P3561.bmp,Carrier,32.98529905676216
./data/001.Nimitz-class_aircraft_carrier\P3562.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3563.bmp,Carrier,14.683333995894913
./data/001.Nimitz-class_aircraft_carrier\P3582.bmp,Carrier,18.15371274396395
./data/001.Nimitz-class_aircraft_carrier\P3612.bmp,Carrier,24.386382971865004
./data/001.Nimitz-class_aircraft_carrier\P3613.bmp,Carrier,18.062543836350613
./data/001.Nimitz-class_aircraft_carrier\P3617.bmp,Carrier,42.38890304854678
./data/001.Nimitz-class_aircraft_carrier\P3632.bmp,Carrier,16.249173883190196
./data/001.Nimitz-class_aircraft_carrier\P3640.bmp,Carrier,19.247782611857218
./data/001.Nimitz-class_aircraft_carrier\P3654.bmp,Carrier,23.63192904075251
./data/001.Nimitz-class_aircraft_carrier\P3657.bmp,Carrier,5.191359818674954
./data/001.Nimitz-class_aircraft_carrier\P3672.bmp,Carrier,39.053148309352395
./data/001.Nimitz-class_aircraft_carrier\P3696.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3707.bmp,Carrier,16.053892039780493
./data/001.Nimitz-class_aircraft_carrier\P3717.bmp,Carrier,17.3664626001798
./data/001.Nimitz-class_aircraft_carrier\P3720.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3727.bmp,Carrier,51.2060947688212
./data/001.Nimitz-class_aircraft_carrier\P3754.bmp,Carrier,0.20824184621798736
./data/001.Nimitz-class_aircraft_carrier\P3841.bmp,Carrier,0.3880726204640439
./data/001.Nimitz-class_aircraft_carrier\P3852.bmp,Carrier,32.032050608874414
./data/001.Nimitz-class_aircraft_carrier\P3854.bmp,Carrier,17.38550006075522
./data/001.Nimitz-class_aircraft_carrier\P3877.bmp,Carrier,48.06000737022961
./data/001.Nimitz-class_aircraft_carrier\P3880.bmp,Carrier,37.82009943842306
./data/001.Nimitz-class_aircraft_carrier\P3902.bmp,Carrier,11.825574742076327
./data/001.Nimitz-class_aircraft_carrier\P3907.bmp,Carrier,7.364742930378924
./data/001.Nimitz-class_aircraft_carrier\P3922.bmp,Carrier,15.055839145950557
./data/001.Nimitz-class_aircraft_carrier\P3931.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3946.bmp,Carrier,26.697800387337878
./data/001.Nimitz-class_aircraft_carrier\P3962.bmp,Carrier,20.058802666034097
./data/001.Nimitz-class_aircraft_carrier\P3969.bmp,Carrier,19.938396054016806
./data/001.Nimitz-class_aircraft_carrier\P3976.bmp,Carrier,26.81897905732123
./data/001.Nimitz-class_aircraft_carrier\P4009.bmp,Carrier,1.8699913805591848
./data/001.Nimitz-class_aircraft_carrier\P4026.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4028.bmp,Carrier,15.05583914592873
./data/001.Nimitz-class_aircraft_carrier\P4032.bmp,Carrier,6.850801591129056
./data/001.Nimitz-class_aircraft_carrier\P4041.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4048.bmp,Carrier,52.180005894896766
./data/001.Nimitz-class_aircraft_carrier\P4053.bmp,Carrier,13.347709772322304
./data/001.Nimitz-class_aircraft_carrier\P4061.bmp,Carrier,17.05509585343654
./data/001.Nimitz-class_aircraft_carrier\P4066.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4113.bmp,Carrier,19.89143722594119
./data/001.Nimitz-class_aircraft_carrier\P4122.bmp,Carrier,27.369269428191473
./data/001.Nimitz-class_aircraft_carrier\P4129.bmp,Carrier,1.8699913805650965
./data/001.Nimitz-class_aircraft_carrier\P4137.bmp,Carrier,26.636662051725096
./data/001.Nimitz-class_aircraft_carrier\P4145.bmp,Carrier,22.73218084974414
./data/001.Nimitz-class_aircraft_carrier\P4179.bmp,Carrier,25.62898841433409
./data/001.Nimitz-class_aircraft_carrier\P4196.bmp,Carrier,5.936317629694457
./data/001.Nimitz-class_aircraft_carrier\P4212.bmp,Carrier,5.602725203324411
./data/001.Nimitz-class_aircraft_carrier\P4216.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4225.bmp,Carrier,2.0041407554092245
./data/001.Nimitz-class_aircraft_carrier\P4240.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4242.bmp,Carrier,20.844353941224398
./data/001.Nimitz-class_aircraft_carrier\P4248.bmp,Carrier,11.544628595903049
./data/001.Nimitz-class_aircraft_carrier\P4252.bmp,Carrier,20.689046576417894
./data/001.Nimitz-class_aircraft_carrier\P4275.bmp,Carrier,34.07705241173582
./data/001.Nimitz-class_aircraft_carrier\P4320.bmp,Carrier,21.32570849497344
./data/001.Nimitz-class_aircraft_carrier\P4377.bmp,Carrier,23.031749406416765
./data/001.Nimitz-class_aircraft_carrier\P4380.bmp,Carrier,43.38538953919826
./data/001.Nimitz-class_aircraft_carrier\P4387.bmp,Carrier,12.10192574657114
./data/001.Nimitz-class_aircraft_carrier\P4392.bmp,Carrier,6.767006129454529
./data/001.Nimitz-class_aircraft_carrier\P4428.bmp,Carrier,19.383102544745924
./data/001.Nimitz-class_aircraft_carrier\P4456.bmp,Carrier,35.77833693144268
./data/001.Nimitz-class_aircraft_carrier\P4459.bmp,Carrier,20.901923591994745
./data/001.Nimitz-class_aircraft_carrier\P4465.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4482.bmp,Carrier,15.472140804204827
./data/001.Nimitz-class_aircraft_carrier\P4495.bmp,Carrier,16.470676136718538
./data/001.Nimitz-class_aircraft_carrier\P4498.bmp,Carrier,1.7000651399946207
./data/001.Nimitz-class_aircraft_carrier\P4527.bmp,Carrier,3.7410217795029155
./data/001.Nimitz-class_aircraft_carrier\P4546.bmp,Carrier,16.27202600465145
./data/001.Nimitz-class_aircraft_carrier\P4562.bmp,Carrier,17.381998576362065
./data/001.Nimitz-class_aircraft_carrier\P4595.bmp,Carrier,8.390134594603154
./data/001.Nimitz-class_aircraft_carrier\P4598.bmp,Carrier,29.14235378719306
./data/001.Nimitz-class_aircraft_carrier\P4655.bmp,Carrier,13.058430056416654
./data/001.Nimitz-class_aircraft_carrier\P4658.bmp,Carrier,26.246057064117593
./data/001.Nimitz-class_aircraft_carrier\P4660.bmp,Carrier,1.1127994009309248
./data/001.Nimitz-class_aircraft_carrier\P4710.bmp,Carrier,19.169596903012206
./data/001.Nimitz-class_aircraft_carrier\P4742.bmp,Carrier,25.01436249630453
./data/001.Nimitz-class_aircraft_carrier\P4759.bmp,Carrier,19.718758500061284
./data/001.Nimitz-class_aircraft_carrier\P4779.bmp,Carrier,18.58734062687992
./data/001.Nimitz-class_aircraft_carrier\P4788.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4861.bmp,Carrier,15.70525496649222
./data/001.Nimitz-class_aircraft_carrier\P4878.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4885.bmp,Carrier,32.39918800702648
./data/001.Nimitz-class_aircraft_carrier\P4895.bmp,Carrier,4.302174978854026
./data/001.Nimitz-class_aircraft_carrier\P4910.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4914.bmp,Carrier,11.380143651653924
./data/001.Nimitz-class_aircraft_carrier\P4927.bmp,Carrier,10.342719747580048
./data/001.Nimitz-class_aircraft_carrier\P4953.bmp,Carrier,20.95108070184571
./data/001.Nimitz-class_aircraft_carrier\P4958.bmp,Carrier,21.967225562539824
./data/001.Nimitz-class_aircraft_carrier\P4977.bmp,Carrier,32.34869009611222
./data/001.Nimitz-class_aircraft_carrier\P4984.bmp,Carrier,34.32608280354586
./data/001.Nimitz-class_aircraft_carrier\P4995.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5001.bmp,Carrier,17.26416312885769
./data/001.Nimitz-class_aircraft_carrier\P5058.bmp,Carrier,6.446298570200014
./data/001.Nimitz-class_aircraft_carrier\P5064.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5111.bmp,Carrier,8.77770556085008
./data/001.Nimitz-class_aircraft_carrier\P5126.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5135.bmp,Carrier,8.270715398599549
./data/001.Nimitz-class_aircraft_carrier\P5147.bmp,Carrier,33.390798449541506
./data/001.Nimitz-class_aircraft_carrier\P5151.bmp,Carrier,22.15215125027018
./data/001.Nimitz-class_aircraft_carrier\P5161.bmp,Carrier,22.314079130965837
./data/001.Nimitz-class_aircraft_carrier\P5167.bmp,Carrier,22.49655753828003
./data/001.Nimitz-class_aircraft_carrier\P5169.bmp,Carrier,6.26608533919827
./data/001.Nimitz-class_aircraft_carrier\P5181.bmp,Carrier,5.845246873890318
./data/001.Nimitz-class_aircraft_carrier\P5185.bmp,Carrier,11.825574742062798
./data/001.Nimitz-class_aircraft_carrier\P5238.bmp,Carrier,25.613900694492912
./data/001.Nimitz-class_aircraft_carrier\P5256.bmp,Carrier,4.499903846329943
./data/001.Nimitz-class_aircraft_carrier\P5298.bmp,Carrier,14.942421005157229
./data/001.Nimitz-class_aircraft_carrier\P5299.bmp,Carrier,21.79368471339214
./data/001.Nimitz-class_aircraft_carrier\P5319.bmp,Carrier,4.89272877234518
./data/001.Nimitz-class_aircraft_carrier\P5378.bmp,Carrier,9.161393969025738
./data/001.Nimitz-class_aircraft_carrier\P5387.bmp,Carrier,13.356678064720398
./data/001.Nimitz-class_aircraft_carrier\P5421.bmp,Carrier,7.087748712294086
./data/001.Nimitz-class_aircraft_carrier\P5474.bmp,Carrier,13.482562304549418
./data/001.Nimitz-class_aircraft_carrier\P5481.bmp,Carrier,9.93020889747342
./data/001.Nimitz-class_aircraft_carrier\P5487.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5513.bmp,Carrier,27.045054534368973
./data/001.Nimitz-class_aircraft_carrier\P5538.bmp,Carrier,34.021374082834626
./data/001.Nimitz-class_aircraft_carrier\P5547.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5548.bmp,Carrier,22.70108818260516
./data/001.Nimitz-class_aircraft_carrier\P5572.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5584.bmp,Carrier,21.934497091543307
./data/001.Nimitz-class_aircraft_carrier\P5597.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5601.bmp,Carrier,3.955533367487277
