img_path,label,brisque
./data/001.Nimitz-class_aircraft_carrier\P0427.bmp,Carrier,19.93761832128169
./data/001.Nimitz-class_aircraft_carrier\P0431.bmp,Carrier,46.838101115967305
./data/001.Nimitz-class_aircraft_carrier\P0484.bmp,Carrier,41.90742993685055
./data/001.Nimitz-class_aircraft_carrier\P0503.bmp,Carrier,16.95751782619638
./data/001.Nimitz-class_aircraft_carrier\P0525.bmp,Carrier,36.14678316068674
./data/001.Nimitz-class_aircraft_carrier\P0530.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0537.bmp,Carrier,17.660119353479985
./data/001.Nimitz-class_aircraft_carrier\P0539.bmp,Carrier,5.156679230722347
./data/001.Nimitz-class_aircraft_carrier\P0541.bmp,Carrier,6.266085339166892
./data/001.Nimitz-class_aircraft_carrier\P0556.bmp,Carrier,12.287551281108534
./data/001.Nimitz-class_aircraft_carrier\P0627.bmp,Carrier,30.478594281750446
./data/001.Nimitz-class_aircraft_carrier\P0653.bmp,Carrier,36.61583451002272
./data/001.Nimitz-class_aircraft_carrier\P0674.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0675.bmp,Carrier,18.534615968369934
./data/001.Nimitz-class_aircraft_carrier\P0696.bmp,Carrier,0.5457361347787071
./data/001.Nimitz-class_aircraft_carrier\P0699.bmp,Carrier,5.3949735952263325
./data/001.Nimitz-class_aircraft_carrier\P0709.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0731.bmp,Carrier,6.237151489648312
./data/001.Nimitz-class_aircraft_carrier\P0736.bmp,Carrier,22.18455613551552
./data/001.Nimitz-class_aircraft_carrier\P0742.bmp,Carrier,8.638980495911454
./data/001.Nimitz-class_aircraft_carrier\P0754.bmp,Carrier,23.947813650830284
./data/001.Nimitz-class_aircraft_carrier\P0757.bmp,Carrier,5.156679230721892
./data/001.Nimitz-class_aircraft_carrier\P0782.bmp,Carrier,13.003381944012943
./data/001.Nimitz-class_aircraft_carrier\P0806.bmp,Carrier,46.12228383382964
./data/001.Nimitz-class_aircraft_carrier\P0813.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0828.bmp,Carrier,15.734025692397125
./data/001.Nimitz-class_aircraft_carrier\P0835.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0837.bmp,Carrier,4.993198513556052
./data/001.Nimitz-class_aircraft_carrier\P0865.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P0904.bmp,Carrier,16.99398438678938
./data/001.Nimitz-class_aircraft_carrier\P0936.bmp,Carrier,14.09093492965323
./data/001.Nimitz-class_aircraft_carrier\P0960.bmp,Carrier,41.75487629306619
./data/001.Nimitz-class_aircraft_carrier\P0967.bmp,Carrier,15.361282297229621
./data/001.Nimitz-class_aircraft_carrier\P1010.bmp,Carrier,17.317773980508576
./data/001.Nimitz-class_aircraft_carrier\P1034.bmp,Carrier,17.63534839226915
./data/001.Nimitz-class_aircraft_carrier\P1035.bmp,Carrier,2.3187641214459234
./data/001.Nimitz-class_aircraft_carrier\P1048.bmp,Carrier,34.13183217788057
./data/001.Nimitz-class_aircraft_carrier\P1078.bmp,Carrier,10.217332265323165
./data/001.Nimitz-class_aircraft_carrier\P1082.bmp,Carrier,8.638544798778838
./data/001.Nimitz-class_aircraft_carrier\P1106.bmp,Carrier,44.261152886416
./data/001.Nimitz-class_aircraft_carrier\P1109.bmp,Carrier,9.219094201002662
./data/001.Nimitz-class_aircraft_carrier\P1112.bmp,Carrier,6.458169540174566
./data/001.Nimitz-class_aircraft_carrier\P1140.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1156.bmp,Carrier,9.122161406867889
./data/001.Nimitz-class_aircraft_carrier\P1173.bmp,Carrier,18.890919852076507
./data/001.Nimitz-class_aircraft_carrier\P1184.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1188.bmp,Carrier,5.074490319006117
./data/001.Nimitz-class_aircraft_carrier\P1223.bmp,Carrier,17.031341395470662
./data/001.Nimitz-class_aircraft_carrier\P1234.bmp,Carrier,8.07959136612655
./data/001.Nimitz-class_aircraft_carrier\P1242.bmp,Carrier,8.329896198537853
./data/001.Nimitz-class_aircraft_carrier\P1252.bmp,Carrier,11.146831831674916
./data/001.Nimitz-class_aircraft_carrier\P1286.bmp,Carrier,3.239665860462736
./data/001.Nimitz-class_aircraft_carrier\P1295.bmp,Carrier,22.496557538284577
./data/001.Nimitz-class_aircraft_carrier\P1321.bmp,Carrier,31.58827318780797
./data/001.Nimitz-class_aircraft_carrier\P1326.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1328.bmp,Carrier,38.989308219937556
./data/001.Nimitz-class_aircraft_carrier\P1343.bmp,Carrier,17.27913557208987
./data/001.Nimitz-class_aircraft_carrier\P1344.bmp,Carrier,43.48572263920542
./data/001.Nimitz-class_aircraft_carrier\P1347.bmp,Carrier,9.798014543583776
./data/001.Nimitz-class_aircraft_carrier\P1356.bmp,Carrier,41.75471049095151
./data/001.Nimitz-class_aircraft_carrier\P1395.bmp,Carrier,3.276201135028458
./data/001.Nimitz-class_aircraft_carrier\P1435.bmp,Carrier,16.48835734601684
./data/001.Nimitz-class_aircraft_carrier\P1437.bmp,Carrier,10.696558808432911
./data/001.Nimitz-class_aircraft_carrier\P1438.bmp,Carrier,17.794627198848247
./data/001.Nimitz-class_aircraft_carrier\P1444.bmp,Carrier,23.047274822251183
./data/001.Nimitz-class_aircraft_carrier\P1449.bmp,Carrier,6.213047703157287
./data/001.Nimitz-class_aircraft_carrier\P1467.bmp,Carrier,17.528005698151304
./data/001.Nimitz-class_aircraft_carrier\P1480.bmp,Carrier,25.911414855569745
./data/001.Nimitz-class_aircraft_carrier\P1487.bmp,Carrier,19.34472747718948
./data/001.Nimitz-class_aircraft_carrier\P1495.bmp,Carrier,14.558006042249616
./data/001.Nimitz-class_aircraft_carrier\P1497.bmp,Carrier,20.222764951055723
./data/001.Nimitz-class_aircraft_carrier\P1506.bmp,Carrier,26.247194199878066
./data/001.Nimitz-class_aircraft_carrier\P1512.bmp,Carrier,18.05318425330435
./data/001.Nimitz-class_aircraft_carrier\P1532.bmp,Carrier,16.530585014489333
./data/001.Nimitz-class_aircraft_carrier\P1543.bmp,Carrier,14.035642971855594
./data/001.Nimitz-class_aircraft_carrier\P1549.bmp,Carrier,13.12623318707071
./data/001.Nimitz-class_aircraft_carrier\P1561.bmp,Carrier,19.26714954393057
./data/001.Nimitz-class_aircraft_carrier\P1570.bmp,Carrier,33.31162158823892
./data/001.Nimitz-class_aircraft_carrier\P1585.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1596.bmp,Carrier,25.911414855557922
./data/001.Nimitz-class_aircraft_carrier\P1608.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1617.bmp,Carrier,26.860401888711493
./data/001.Nimitz-class_aircraft_carrier\P1620.bmp,Carrier,1.8076508635383277
./data/001.Nimitz-class_aircraft_carrier\P1624.bmp,Carrier,13.782283769041186
./data/001.Nimitz-class_aircraft_carrier\P1632.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1644.bmp,Carrier,15.968287290561165
./data/001.Nimitz-class_aircraft_carrier\P1651.bmp,Carrier,17.362125853288234
./data/001.Nimitz-class_aircraft_carrier\P1666.bmp,Carrier,3.6557889783725557
./data/001.Nimitz-class_aircraft_carrier\P1683.bmp,Carrier,24.706852697107678
./data/001.Nimitz-class_aircraft_carrier\P1694.bmp,Carrier,6.208576465057121
./data/001.Nimitz-class_aircraft_carrier\P1696.bmp,Carrier,35.14277992620222
./data/001.Nimitz-class_aircraft_carrier\P1708.bmp,Carrier,17.982698122279288
./data/001.Nimitz-class_aircraft_carrier\P1746.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1787.bmp,Carrier,52.74414045725271
./data/001.Nimitz-class_aircraft_carrier\P1789.bmp,Carrier,22.952528729360637
./data/001.Nimitz-class_aircraft_carrier\P1819.bmp,Carrier,4.777119150496873
./data/001.Nimitz-class_aircraft_carrier\P1896.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P1897.bmp,Carrier,10.342719747591872
./data/001.Nimitz-class_aircraft_carrier\P1926.bmp,Carrier,22.64669273490719
./data/001.Nimitz-class_aircraft_carrier\P1945.bmp,Carrier,51.2060947688303
./data/001.Nimitz-class_aircraft_carrier\P1950.bmp,Carrier,31.973081900343203
./data/001.Nimitz-class_aircraft_carrier\P1981.bmp,Carrier,30.42728315342876
./data/001.Nimitz-class_aircraft_carrier\P2019.bmp,Carrier,25.350933663328732
./data/001.Nimitz-class_aircraft_carrier\P2032.bmp,Carrier,35.82607577652149
./data/001.Nimitz-class_aircraft_carrier\P2034.bmp,Carrier,8.72136123039283
./data/001.Nimitz-class_aircraft_carrier\P2050.bmp,Carrier,22.68255974238602
./data/001.Nimitz-class_aircraft_carrier\P2062.bmp,Carrier,3.0887514440880466
./data/001.Nimitz-class_aircraft_carrier\P2081.bmp,Carrier,3.2637414964417246
./data/001.Nimitz-class_aircraft_carrier\P2097.bmp,Carrier,16.122737091184007
./data/001.Nimitz-class_aircraft_carrier\P2125.bmp,Carrier,14.319293506182674
./data/001.Nimitz-class_aircraft_carrier\P2138.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P2170.bmp,Carrier,12.845756435867514
./data/001.Nimitz-class_aircraft_carrier\P2176.bmp,Carrier,5.936317629697413
./data/001.Nimitz-class_aircraft_carrier\P2178.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P2190.bmp,Carrier,14.148721802134531
./data/001.Nimitz-class_aircraft_carrier\P2191.bmp,Carrier,47.9762296801816
./data/001.Nimitz-class_aircraft_carrier\P2198.bmp,Carrier,21.143602707965528
./data/001.Nimitz-class_aircraft_carrier\P2204.bmp,Carrier,11.466710043403708
./data/001.Nimitz-class_aircraft_carrier\P2212.bmp,Carrier,11.246951707715851
./data/001.Nimitz-class_aircraft_carrier\P2284.bmp,Carrier,14.035642971854685
./data/001.Nimitz-class_aircraft_carrier\P2297.bmp,Carrier,21.494094250584425
./data/001.Nimitz-class_aircraft_carrier\P2318.bmp,Carrier,28.05055371748253
./data/001.Nimitz-class_aircraft_carrier\P2326.bmp,Carrier,26.24605706412396
./data/001.Nimitz-class_aircraft_carrier\P2333.bmp,Carrier,18.49781965590293
./data/001.Nimitz-class_aircraft_carrier\P2360.bmp,Carrier,18.565404445651183
./data/001.Nimitz-class_aircraft_carrier\P2376.bmp,Carrier,13.351725128236325
./data/001.Nimitz-class_aircraft_carrier\P2379.bmp,Carrier,3.936813443224054
./data/001.Nimitz-class_aircraft_carrier\P2407.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P2415.bmp,Carrier,8.302027675449352
./data/001.Nimitz-class_aircraft_carrier\P2429.bmp,Carrier,14.942421005149129
./data/001.Nimitz-class_aircraft_carrier\P2430.bmp,Carrier,17.63534839226824
./data/001.Nimitz-class_aircraft_carrier\P2432.bmp,Carrier,25.327944052579113
./data/001.Nimitz-class_aircraft_carrier\P2500.bmp,Carrier,7.620067745049454
./data/001.Nimitz-class_aircraft_carrier\P2510.bmp,Carrier,10.796134147340325
./data/001.Nimitz-class_aircraft_carrier\P2524.bmp,Carrier,7.886772799152567
./data/001.Nimitz-class_aircraft_carrier\P2528.bmp,Carrier,11.561387178746116
./data/001.Nimitz-class_aircraft_carrier\P2529.bmp,Carrier,33.95526386218327
./data/001.Nimitz-class_aircraft_carrier\P2608.bmp,Carrier,5.876340068147982
./data/001.Nimitz-class_aircraft_carrier\P2637.bmp,Carrier,18.062543836357435
./data/001.Nimitz-class_aircraft_carrier\P2647.bmp,Carrier,13.106719703958078
./data/001.Nimitz-class_aircraft_carrier\P2662.bmp,Carrier,28.876015085285616
./data/001.Nimitz-class_aircraft_carrier\P2666.bmp,Carrier,18.171529803789525
./data/001.Nimitz-class_aircraft_carrier\P2671.bmp,Carrier,21.431322250856027
./data/001.Nimitz-class_aircraft_carrier\P2674.bmp,Carrier,10.001789468852593
./data/001.Nimitz-class_aircraft_carrier\P2698.bmp,Carrier,11.311963886810844
./data/001.Nimitz-class_aircraft_carrier\P2739.bmp,Carrier,19.448283266497782
./data/001.Nimitz-class_aircraft_carrier\P2796.bmp,Carrier,0.5457361347788208
./data/001.Nimitz-class_aircraft_carrier\P2832.bmp,Carrier,17.591369114996922
./data/001.Nimitz-class_aircraft_carrier\P2845.bmp,Carrier,10.696558808442859
./data/001.Nimitz-class_aircraft_carrier\P2852.bmp,Carrier,12.764605190753372
./data/001.Nimitz-class_aircraft_carrier\P2855.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P2858.bmp,Carrier,33.26259472298133
./data/001.Nimitz-class_aircraft_carrier\P2915.bmp,Carrier,24.30856476317328
./data/001.Nimitz-class_aircraft_carrier\P2938.bmp,Carrier,46.29470009982353
./data/001.Nimitz-class_aircraft_carrier\P2942.bmp,Carrier,27.129475636423848
./data/001.Nimitz-class_aircraft_carrier\P2979.bmp,Carrier,6.7142161535664115
./data/001.Nimitz-class_aircraft_carrier\P2989.bmp,Carrier,2.3187641214433086
./data/001.Nimitz-class_aircraft_carrier\P3016.bmp,Carrier,8.612989457896873
./data/001.Nimitz-class_aircraft_carrier\P3019.bmp,Carrier,0.38807262046859137
./data/001.Nimitz-class_aircraft_carrier\P3058.bmp,Carrier,23.63921968857241
./data/001.Nimitz-class_aircraft_carrier\P3100.bmp,Carrier,14.405106425374782
./data/001.Nimitz-class_aircraft_carrier\P3114.bmp,Carrier,3.2762011350475575
./data/001.Nimitz-class_aircraft_carrier\P3117.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3118.bmp,Carrier,11.311963886773555
./data/001.Nimitz-class_aircraft_carrier\P3126.bmp,Carrier,18.360821341630725
./data/001.Nimitz-class_aircraft_carrier\P3142.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3213.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3289.bmp,Carrier,17.794627198871893
./data/001.Nimitz-class_aircraft_carrier\P3326.bmp,Carrier,21.798416537897737
./data/001.Nimitz-class_aircraft_carrier\P3356.bmp,Carrier,15.964146031266608
./data/001.Nimitz-class_aircraft_carrier\P3361.bmp,Carrier,1.1127994009354722
./data/001.Nimitz-class_aircraft_carrier\P3409.bmp,Carrier,10.511044298881387
./data/001.Nimitz-class_aircraft_carrier\P3419.bmp,Carrier,17.141846491122323
./data/001.Nimitz-class_aircraft_carrier\P3429.bmp,Carrier,37.83141243915699
./data/001.Nimitz-class_aircraft_carrier\P3437.bmp,Carrier,21.294688429249362
./data/001.Nimitz-class_aircraft_carrier\P3504.bmp,Carrier,8.971177103928056
./data/001.Nimitz-class_aircraft_carrier\P3554.bmp,Carrier,27.219490497809346
./data/001.Nimitz-class_aircraft_carrier\P3560.bmp,Carrier,38.97884638739353
./data/001.Nimitz-class_aircraft_carrier\P3561.bmp,Carrier,32.985299056769435
./data/001.Nimitz-class_aircraft_carrier\P3562.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3563.bmp,Carrier,14.683333995927313
./data/001.Nimitz-class_aircraft_carrier\P3582.bmp,Carrier,18.153712743975774
./data/001.Nimitz-class_aircraft_carrier\P3612.bmp,Carrier,24.46085437692156
./data/001.Nimitz-class_aircraft_carrier\P3613.bmp,Carrier,17.51219091075174
./data/001.Nimitz-class_aircraft_carrier\P3617.bmp,Carrier,42.388903048539504
./data/001.Nimitz-class_aircraft_carrier\P3632.bmp,Carrier,18.16392638782665
./data/001.Nimitz-class_aircraft_carrier\P3640.bmp,Carrier,19.247782611878137
./data/001.Nimitz-class_aircraft_carrier\P3654.bmp,Carrier,23.6319290407325
./data/001.Nimitz-class_aircraft_carrier\P3657.bmp,Carrier,5.191359818676773
./data/001.Nimitz-class_aircraft_carrier\P3672.bmp,Carrier,39.05314830933705
./data/001.Nimitz-class_aircraft_carrier\P3696.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3707.bmp,Carrier,16.053892039772762
./data/001.Nimitz-class_aircraft_carrier\P3717.bmp,Carrier,17.36646260017082
./data/001.Nimitz-class_aircraft_carrier\P3720.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3727.bmp,Carrier,51.20609476882666
./data/001.Nimitz-class_aircraft_carrier\P3754.bmp,Carrier,0.2082418462211706
./data/001.Nimitz-class_aircraft_carrier\P3841.bmp,Carrier,0.38807262045767743
./data/001.Nimitz-class_aircraft_carrier\P3852.bmp,Carrier,33.45407901715609
./data/001.Nimitz-class_aircraft_carrier\P3854.bmp,Carrier,17.385500060760677
./data/001.Nimitz-class_aircraft_carrier\P3877.bmp,Carrier,48.06000737023234
./data/001.Nimitz-class_aircraft_carrier\P3880.bmp,Carrier,37.82009943843397
./data/001.Nimitz-class_aircraft_carrier\P3902.bmp,Carrier,11.82557474205825
./data/001.Nimitz-class_aircraft_carrier\P3907.bmp,Carrier,7.364742930379265
./data/001.Nimitz-class_aircraft_carrier\P3922.bmp,Carrier,15.055839145933277
./data/001.Nimitz-class_aircraft_carrier\P3931.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P3946.bmp,Carrier,26.697800387340266
./data/001.Nimitz-class_aircraft_carrier\P3962.bmp,Carrier,18.76142691650486
./data/001.Nimitz-class_aircraft_carrier\P3969.bmp,Carrier,19.938396054029653
./data/001.Nimitz-class_aircraft_carrier\P3976.bmp,Carrier,26.984487042451946
./data/001.Nimitz-class_aircraft_carrier\P4009.bmp,Carrier,1.8699913805628228
./data/001.Nimitz-class_aircraft_carrier\P4026.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4028.bmp,Carrier,15.055839145947829
./data/001.Nimitz-class_aircraft_carrier\P4032.bmp,Carrier,6.850801591149519
./data/001.Nimitz-class_aircraft_carrier\P4041.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4048.bmp,Carrier,52.18000589487448
./data/001.Nimitz-class_aircraft_carrier\P4053.bmp,Carrier,13.452376080784887
./data/001.Nimitz-class_aircraft_carrier\P4061.bmp,Carrier,17.055095853441998
./data/001.Nimitz-class_aircraft_carrier\P4066.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4113.bmp,Carrier,19.979872805164376
./data/001.Nimitz-class_aircraft_carrier\P4122.bmp,Carrier,24.68198456510683
./data/001.Nimitz-class_aircraft_carrier\P4129.bmp,Carrier,1.8699913805710082
./data/001.Nimitz-class_aircraft_carrier\P4137.bmp,Carrier,26.896642467387863
./data/001.Nimitz-class_aircraft_carrier\P4145.bmp,Carrier,22.732180849747323
./data/001.Nimitz-class_aircraft_carrier\P4179.bmp,Carrier,25.62898841434489
./data/001.Nimitz-class_aircraft_carrier\P4196.bmp,Carrier,5.936317629687295
./data/001.Nimitz-class_aircraft_carrier\P4212.bmp,Carrier,5.60272520327382
./data/001.Nimitz-class_aircraft_carrier\P4216.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4225.bmp,Carrier,2.004140755399675
./data/001.Nimitz-class_aircraft_carrier\P4240.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4242.bmp,Carrier,20.82724774169705
./data/001.Nimitz-class_aircraft_carrier\P4248.bmp,Carrier,11.544628595905778
./data/001.Nimitz-class_aircraft_carrier\P4252.bmp,Carrier,20.68904657642699
./data/001.Nimitz-class_aircraft_carrier\P4275.bmp,Carrier,34.077052411727635
./data/001.Nimitz-class_aircraft_carrier\P4320.bmp,Carrier,21.325708494984355
./data/001.Nimitz-class_aircraft_carrier\P4377.bmp,Carrier,23.031749406408125
./data/001.Nimitz-class_aircraft_carrier\P4380.bmp,Carrier,45.01505963318388
./data/001.Nimitz-class_aircraft_carrier\P4387.bmp,Carrier,12.101925746565684
./data/001.Nimitz-class_aircraft_carrier\P4392.bmp,Carrier,6.767006129450891
./data/001.Nimitz-class_aircraft_carrier\P4428.bmp,Carrier,19.383102544738648
./data/001.Nimitz-class_aircraft_carrier\P4456.bmp,Carrier,35.77833693144632
./data/001.Nimitz-class_aircraft_carrier\P4459.bmp,Carrier,20.90192359200202
./data/001.Nimitz-class_aircraft_carrier\P4465.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4482.bmp,Carrier,13.32112439854447
./data/001.Nimitz-class_aircraft_carrier\P4495.bmp,Carrier,16.79388015356264
./data/001.Nimitz-class_aircraft_carrier\P4498.bmp,Carrier,1.7000651399746118
./data/001.Nimitz-class_aircraft_carrier\P4527.bmp,Carrier,3.7410217795010965
./data/001.Nimitz-class_aircraft_carrier\P4546.bmp,Carrier,16.272026004684193
./data/001.Nimitz-class_aircraft_carrier\P4562.bmp,Carrier,17.381998576370933
./data/001.Nimitz-class_aircraft_carrier\P4595.bmp,Carrier,8.39013459460486
./data/001.Nimitz-class_aircraft_carrier\P4598.bmp,Carrier,29.142353787223982
./data/001.Nimitz-class_aircraft_carrier\P4655.bmp,Carrier,13.058430056413926
./data/001.Nimitz-class_aircraft_carrier\P4658.bmp,Carrier,26.246057064113955
./data/001.Nimitz-class_aircraft_carrier\P4660.bmp,Carrier,1.1127994009336533
./data/001.Nimitz-class_aircraft_carrier\P4710.bmp,Carrier,19.169596903010387
./data/001.Nimitz-class_aircraft_carrier\P4742.bmp,Carrier,25.014362496273606
./data/001.Nimitz-class_aircraft_carrier\P4759.bmp,Carrier,19.718758500054463
./data/001.Nimitz-class_aircraft_carrier\P4779.bmp,Carrier,18.58734062688174
./data/001.Nimitz-class_aircraft_carrier\P4788.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4861.bmp,Carrier,15.70525496646971
./data/001.Nimitz-class_aircraft_carrier\P4878.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4885.bmp,Carrier,32.39918800703251
./data/001.Nimitz-class_aircraft_carrier\P4895.bmp,Carrier,4.302174978873353
./data/001.Nimitz-class_aircraft_carrier\P4910.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P4914.bmp,Carrier,9.92817280979827
./data/001.Nimitz-class_aircraft_carrier\P4927.bmp,Carrier,10.342719747584596
./data/001.Nimitz-class_aircraft_carrier\P4953.bmp,Carrier,20.951080701823884
./data/001.Nimitz-class_aircraft_carrier\P4958.bmp,Carrier,20.058802666019545
./data/001.Nimitz-class_aircraft_carrier\P4977.bmp,Carrier,32.348690096090394
./data/001.Nimitz-class_aircraft_carrier\P4984.bmp,Carrier,34.32608280354654
./data/001.Nimitz-class_aircraft_carrier\P4995.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5001.bmp,Carrier,17.26416312887133
./data/001.Nimitz-class_aircraft_carrier\P5058.bmp,Carrier,6.446298570207745
./data/001.Nimitz-class_aircraft_carrier\P5064.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5111.bmp,Carrier,8.7777055608519
./data/001.Nimitz-class_aircraft_carrier\P5126.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5135.bmp,Carrier,8.270715398593637
./data/001.Nimitz-class_aircraft_carrier\P5147.bmp,Carrier,31.19237639812647
./data/001.Nimitz-class_aircraft_carrier\P5151.bmp,Carrier,22.152151250255173
./data/001.Nimitz-class_aircraft_carrier\P5161.bmp,Carrier,22.314079130999033
./data/001.Nimitz-class_aircraft_carrier\P5167.bmp,Carrier,22.074550928597063
./data/001.Nimitz-class_aircraft_carrier\P5169.bmp,Carrier,6.266085339166892
./data/001.Nimitz-class_aircraft_carrier\P5181.bmp,Carrier,4.743517404999437
./data/001.Nimitz-class_aircraft_carrier\P5185.bmp,Carrier,11.825574742070302
./data/001.Nimitz-class_aircraft_carrier\P5238.bmp,Carrier,25.613900694518378
./data/001.Nimitz-class_aircraft_carrier\P5256.bmp,Carrier,4.499903846312094
./data/001.Nimitz-class_aircraft_carrier\P5298.bmp,Carrier,14.942421005155978
./data/001.Nimitz-class_aircraft_carrier\P5299.bmp,Carrier,21.79368471339214
./data/001.Nimitz-class_aircraft_carrier\P5319.bmp,Carrier,4.892728772355184
./data/001.Nimitz-class_aircraft_carrier\P5378.bmp,Carrier,9.16139396902392
./data/001.Nimitz-class_aircraft_carrier\P5387.bmp,Carrier,13.356678064700844
./data/001.Nimitz-class_aircraft_carrier\P5421.bmp,Carrier,7.087748712310457
./data/001.Nimitz-class_aircraft_carrier\P5474.bmp,Carrier,13.08219827271634
./data/001.Nimitz-class_aircraft_carrier\P5481.bmp,Carrier,9.930208897477854
./data/001.Nimitz-class_aircraft_carrier\P5487.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5513.bmp,Carrier,27.045054534361697
./data/001.Nimitz-class_aircraft_carrier\P5538.bmp,Carrier,34.02137408283997
./data/001.Nimitz-class_aircraft_carrier\P5547.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5548.bmp,Carrier,22.701088182611528
./data/001.Nimitz-class_aircraft_carrier\P5572.bmp,Carrier,0.0
./data/001.Nimitz-class_aircraft_carrier\P5584.bmp,Carrier,21.93449709154649
./data/001.Nimitz-class_aircraft_carrier\P5597.bmp,Carrier,0.0
