prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20,prob_21,prob_22,true,pred
0.13599367439746857,0.00021630192350130528,0.002024012850597501,0.00021144044876564294,0.012748278677463531,0.022015374153852463,0.0002959972189273685,0.0016789116198197007,0.0016968376003205776,0.013269269838929176,0.010398952290415764,0.0001850996632128954,0.041788775473833084,0.005599775817245245,0.004515175707638264,0.4345085322856903,0.000285335467197001,0.09856218844652176,0.0004649474867619574,0.213190495967865,0.00019405003695283085,9.224529640050605e-05,6.429223867598921e-05,5,15
9.00582676877093e-07,0.00011032918700948358,2.1910012947046198e-05,2.106109241140075e-05,5.8169366212723617e-08,1.0461393173955003e-07,4.0965628045341873e-07,5.605075421044603e-05,5.518966190720676e-07,4.5660972318728454e-06,0.0051383147947490215,6.302826704995823e-09,0.009471109136939049,2.3149729599936109e-07,6.360799488902558e-06,9.27600558497943e-05,1.9498620531521738e-05,0.0024545788764953613,1.8893799733632477e-06,0.9814922213554382,9.750923709361814e-06,0.0010810852982103825,1.6302121366607025e-05,19,19
0.6848704218864441,9.949354716809466e-05,0.0006110257236286998,4.025812813779339e-06,0.00029113609343767166,0.0007705758325755596,0.000569511204957962,0.0014913376653566957,0.0029479132499545813,0.07556020468473434,0.004491585772484541,0.016939884051680565,0.0003350058104842901,0.01604284718632698,0.0003260407829657197,0.19273345172405243,1.570998733768647e-06,0.0015735276974737644,2.47175066760974e-05,0.0002964318264275789,3.769305749301566e-06,1.0559863767412025e-05,4.932509909849614e-06,10,0
1.6078219644555247e-08,4.466908620770482e-08,6.453627077185331e-10,1.937887539327221e-08,4.092470806682513e-09,1.1250308489252347e-06,7.256228951035837e-10,4.94178475918261e-09,4.1428108166208233e-10,3.3288313261436997e-07,1.0347924295217581e-08,4.3573575303490486e-10,0.9999470710754395,2.6200703828749283e-09,2.7704354366164807e-09,2.8493480908053925e-09,2.6345441384023616e-08,5.9276967476762366e-06,1.5535503905539372e-07,4.0760885894997045e-05,7.077470165484101e-09,1.0605468503399607e-08,4.46611284132814e-06,12,12
6.81229010979223e-08,4.432757094718909e-08,6.5026486417707474e-09,3.2218392398419837e-09,6.873053681744068e-09,1.1563329280761536e-06,2.8959148412610602e-09,3.96001524904932e-08,2.3337645149723585e-09,8.412773695454234e-07,1.3423741229701136e-08,4.603045056228439e-09,0.9997528195381165,4.662139119204767e-09,2.779864871627069e-08,9.764541175627528e-08,8.285888952741516e-08,1.977051215362735e-05,3.5229369643730024e-08,0.00021816226944793016,7.136782187444624e-08,6.9220198462005555e-09,6.601256700378144e-06,12,12
4.463876393856481e-05,0.045891471207141876,2.9594822990475222e-05,9.612217399990186e-05,3.2840719654814166e-07,2.3164568574429723e-06,0.004055059514939785,0.0007768559153191745,1.7323933434454375e-06,0.001474147429689765,0.01658099703490734,4.410871497384505e-06,0.0006878024432808161,1.9518647604854777e-05,0.00028232752811163664,0.8595252633094788,6.008397576806601e-06,0.0005385764525271952,1.262878595298389e-05,0.06370743364095688,3.761754487641156e-05,0.0062141274102032185,1.1033906048396602e-05,19,15
0.37338030338287354,9.757693987921812e-06,0.0007388278027065098,2.4060718715190887e-06,0.24261519312858582,0.17367936670780182,7.930373976705596e-05,4.115663978154771e-05,0.03011312708258629,0.06072588637471199,0.001879216986708343,0.052238740026950836,7.197607919806615e-05,0.03411722555756569,0.0021278727799654007,0.027901025488972664,3.380463340363349e-06,0.00016597598732914776,4.847111631534062e-05,5.603257523034699e-05,2.833480493791285e-06,1.1111126241303282e-06,7.995255373316468e-07,5,0
0.0002738501352723688,1.9143590179737657e-05,0.00014846705016680062,6.587371899513528e-06,9.478947322349995e-05,0.029838014394044876,1.2636945029953495e-05,1.4894533705955837e-05,7.10162494215183e-05,0.0004959788057021797,0.9678947329521179,6.161175406305119e-06,7.631372864125296e-05,0.0002549816854298115,1.2785466424247716e-05,1.8870123312808573e-05,2.0749862414959352e-06,0.0005153073580004275,6.029223186487798e-06,0.00018485113105271012,2.0475530618568882e-05,3.1051516998559237e-05,9.611549103283323e-07,5,10
0.0006206064717844129,8.745874424676003e-08,6.454605681938119e-06,2.693314904433919e-09,1.2686638910963666e-05,0.9975723624229431,1.9004756879326123e-08,1.4263101547840051e-05,0.0008484710706397891,0.00012049381621181965,0.0002899300598073751,0.00032370295957662165,5.277244099488598e-07,0.00014893808111082762,5.522485935216537e-06,6.28868474450428e-06,4.2405224576214096e-07,3.182476348229102e-06,2.1764795747003518e-05,1.66809712709437e-08,4.2076167119375896e-06,3.536936432624316e-08,8.797404404958797e-08,5,5
7.306950045027349e-10,0.999165415763855,4.649876572671019e-08,4.031848277463723e-07,1.626319773295748e-10,5.14137565854611e-10,5.338354469586193e-08,1.1198836347148244e-07,5.247642320682644e-10,8.083202551745217e-09,4.364765260334025e-08,1.6607597241868888e-11,4.1420957330728925e-08,2.1783548298515143e-09,2.371505880560676e-09,8.292400366372021e-08,9.962100193661172e-07,6.08958771408652e-07,5.086524268449466e-08,1.819232579691743e-06,9.888034355753916e-07,0.0008272702107205987,2.085229425574653e-06,1,1
0.0001655816740822047,3.3053906918212306e-06,0.00010601139365462586,2.5971306968131103e-05,7.562053383480816e-08,7.570658635813743e-05,0.00021475939138326794,0.0003134768339805305,0.00020918714290019125,0.06352759897708893,0.9334343075752258,2.2064432414481416e-06,7.248378096846864e-06,8.73224598763045e-06,1.054012841450458e-06,0.0017307344824075699,3.0114961191429757e-06,3.191831410731538e-06,0.00012355102808214724,2.2024330974090844e-05,4.049617473356193e-06,3.417829702812014e-06,1.4726697372680064e-05,9,10
0.72403883934021,1.1390245163056534e-05,0.004280246328562498,4.103793799004052e-06,0.0552392303943634,0.004991590976715088,4.324678229750134e-05,7.913909939816222e-05,0.002249552635475993,0.017280451953411102,0.001310055609792471,0.011168990284204483,0.0001976667990675196,0.019354674965143204,0.13471411168575287,0.024186791852116585,1.6227320884354413e-05,0.0005315134767442942,0.00019894182332791388,9.152331767836586e-05,3.9258511606021784e-06,1.5810885543032782e-06,6.19831098447321e-06,0,0
7.913246804491791e-07,1.7586427929927595e-05,1.0003935102531614e-07,1.0752986554507515e-06,2.547157373911091e-09,6.5985718720185105e-06,1.6776293705333956e-06,3.444472213232075e-06,2.3716648200888812e-08,0.00021802012633997947,4.354547127149999e-05,6.979447242372316e-09,0.9955337047576904,3.1761270946617515e-08,2.0164907965636303e-08,5.047124886914389e-07,3.1607876849193417e-07,3.0276818506536074e-05,3.945286152884364e-06,0.003998419735580683,8.241126465691195e-07,8.924815233513073e-07,0.00013825649512000382,12,12
0.001305234618484974,2.5829820060607744e-06,0.0006351540214382112,4.27411102066344e-08,0.013302135281264782,0.8972330093383789,8.491326298099011e-06,4.434472066350281e-05,0.00019959339988417923,0.00022653010091744363,2.397260868747253e-05,0.00047147212899290025,0.007717809174209833,0.013753576204180717,3.175349047523923e-05,3.591888162191026e-05,1.4083545920584584e-06,0.06470762193202972,2.003998133659479e-06,0.0002745969977695495,2.223025876446627e-05,7.818541547521818e-08,5.545638259718544e-07,5,5
0.0005209693918004632,2.407943384241662e-06,6.865973773528822e-06,5.738445543101989e-05,0.058607861399650574,0.04553285241127014,1.2265054465387948e-05,5.12591532242368e-06,4.8886526201386005e-05,0.009666097350418568,0.0030982319731265306,0.0028109257109463215,3.4801119909388945e-05,0.004756356589496136,0.1838611364364624,0.6900743246078491,1.658674591453746e-06,0.0002705371007323265,0.0005952557548880577,1.0066729373647831e-05,3.6508022276393604e-06,7.027836801398735e-08,2.232447332062293e-05,15,15
2.2736612663720734e-05,0.0008680252940393984,2.110910281771794e-05,9.878571290755644e-06,1.533634349470958e-05,0.0072176712565124035,4.151001462560089e-07,0.00014599338464904577,1.0855490472749807e-05,4.1843126382445917e-05,0.009599211625754833,2.2832948616269277e-06,0.011362975463271141,6.427201697078999e-06,1.6890340702957474e-05,2.3415580017172033e-06,0.00040306529263034463,0.03274751827120781,0.1901807337999344,0.1966761350631714,0.00021351707982830703,0.00016566268459428102,0.5502694249153137,19,22
0.9993532299995422,2.3850239472267276e-07,5.90032300351595e-07,7.273345814517995e-11,1.2125297871534713e-05,0.0004116965283174068,5.044232054274289e-08,7.418296377181832e-08,1.4136609934212174e-05,3.845186711259885e-06,2.3577345928060822e-05,0.00014130982162896544,2.554592697379121e-07,1.6717598555260338e-05,9.050734206539346e-08,1.747252099448815e-05,4.1530827843416773e-07,2.224033778475132e-06,1.6275211009997292e-06,7.775742716376044e-09,1.9016266605831333e-07,8.411372220962221e-08,2.4881854798763925e-08,0,0
0.00018529235967434943,0.017359841614961624,0.0033047483302652836,0.004195044282823801,2.0975019197067013e-06,2.7385974590288242e-06,7.379873568424955e-05,0.0012417775578796864,3.1923907499731285e-06,9.52221016632393e-05,3.429728531045839e-05,1.6241915545833763e-07,0.08348500728607178,9.342313205706887e-06,0.001119507709518075,0.014528904110193253,0.0006634827586822212,0.03370147570967674,0.0002448776504024863,0.8344919085502625,0.0002518623077776283,0.004516301676630974,0.0004891053540632129,19,19
2.896472688007634e-05,0.0017694608541205525,2.5091467250604182e-05,0.001730184885673225,3.0870287446305156e-06,8.844030503496469e-07,4.0236671338789165e-05,0.00029002223163843155,1.1191930752829649e-05,3.2549196475883946e-06,0.028170356526970863,1.0616985512967858e-08,4.678882396547124e-05,7.374697815976106e-06,2.524145884308382e-06,5.4205429478315637e-05,0.00011473320046206936,0.0068984306417405605,1.1287301049378584e-06,0.9594596028327942,1.998955849558115e-05,0.001316654379479587,5.7466363614366855e-06,19,19
0.00010345123882871121,1.6359301413526595e-10,1.0819373841286506e-07,4.92561547105197e-10,4.9796279199654236e-05,1.0347655006626155e-05,3.003027870818187e-08,6.116751105622598e-09,2.243937444745825e-07,5.314387090038508e-05,5.991430953145027e-06,0.999756395816803,1.1891253315354788e-08,5.994460025249282e-06,7.12604878572165e-06,7.3003757279366255e-06,2.274481936126449e-09,4.5733532516578634e-08,3.616040444853752e-08,4.987262269828818e-10,1.5158050370445153e-09,3.035508303050882e-11,2.5444013118658404e-08,11,11
0.0075712972320616245,3.0522555789502803e-06,9.587180829839781e-05,3.37279743689578e-05,3.223401654395275e-05,0.03199917450547218,0.00010744047176558524,6.72086316626519e-05,0.0007811695104464889,0.01001831702888012,0.9480070471763611,9.316256182501093e-06,0.00010537373600527644,0.0005376877379603684,1.6135625628521666e-05,1.237394826603122e-05,1.8846769762603799e-06,0.00011842844833154231,0.00037427095230668783,7.768342038616538e-05,8.198343493859284e-06,4.43623093815404e-06,1.77978854480898e-05,5,10
2.569720258804864e-08,5.854498663637742e-09,8.183112498727496e-08,7.810340321157128e-06,2.77838161366617e-08,5.437905770122597e-07,2.013997857375216e-08,1.0080449328597751e-06,6.837311872232021e-08,2.643969537530211e-06,1.8520117009757087e-05,4.572867950969339e-08,9.30705610358018e-08,6.056901611373178e-07,0.9997474551200867,0.00021906697656959295,8.623041169997236e-10,3.8299599935953665e-08,8.782681959473848e-08,1.7955251223611413e-06,4.072111980946147e-09,2.5983007745367104e-08,1.7898626580858945e-08,14,14
2.7473441150505096e-05,0.9972590208053589,8.188040965251275e-07,1.6772434037193307e-06,7.023510661952059e-10,7.395704937351866e-09,5.172319674784376e-07,5.6444518122589216e-05,4.396421005026241e-08,4.0863632477794454e-08,2.420439386696671e-06,2.420298128580356e-10,5.0569335144246e-05,6.871619273596252e-09,2.9285625036123974e-09,8.186635795937036e-07,1.0599063671179465e-06,3.2562544220127165e-05,1.5012834637673222e-06,0.0009229705901816487,2.6330308173783123e-06,0.0016359561122953892,3.391609652680927e-06,1,1
8.947945025283843e-05,6.536384233868375e-08,2.375312578806188e-05,4.477421043702634e-06,0.0005007482832297683,0.9921026825904846,1.9720605592965512e-08,4.2503566533014236e-07,1.6848131053848192e-05,8.961874118540436e-05,3.04177751786483e-06,0.0007359466981142759,6.233187741599977e-05,0.00011884550622198731,2.1358504454838112e-05,2.1545972685999004e-06,0.0005232522380538285,0.0005867797299288213,0.00509984465315938,3.2164987828764424e-07,8.77093134477036e-06,1.7181280043132574e-07,9.092759682971518e-06,4,5
0.00011825620458694175,6.300762720456987e-07,7.844874403417634e-07,5.9328218782184194e-08,3.9031095866448595e-07,0.0002864018897525966,5.1317078941792715e-06,1.0729571840784047e-05,0.001322706462815404,0.0010598371736705303,0.9971238970756531,2.657157529029064e-05,2.6768435645863065e-07,1.5838702893233858e-05,1.0136015589523595e-05,1.4044885574548971e-05,2.145535482611649e-08,6.749251042492688e-07,6.651283115388651e-07,1.6932239077505074e-07,6.058199915059959e-07,6.571157484813739e-08,2.048763008133392e-06,8,10
1.387339011671429e-06,0.022365348413586617,1.613920019849502e-08,0.00012911681551486254,1.2168243301857729e-07,8.232036634581164e-05,5.010524091630941e-06,2.2168071609485196e-06,1.8115912325811223e-06,0.00031425111228600144,0.004313326440751553,3.4442145135926694e-08,3.2362318052037153e-06,5.924307799887174e-08,1.1127311154268682e-05,5.459584144773544e-07,0.000127920342492871,5.726917606807547e-07,0.4445647895336151,2.3470665837521665e-06,5.4596574045717716e-05,2.3607974071637727e-05,0.5279961824417114,18,22
0.0004016023885924369,4.672277646022849e-05,0.9954786896705627,6.148052733578879e-08,0.0002909529721364379,2.464031604176853e-05,1.390043280480313e-07,3.8000216306954826e-08,2.0974617598312761e-07,3.6591882235370576e-06,3.294305770396022e-07,1.2481578437473217e-07,1.8383916540187784e-05,1.8987475414178334e-06,4.0846836668606556e-07,3.526017735566711e-06,0.0017416271148249507,0.001907700439915061,3.1722890980745433e-06,7.543999527115375e-05,5.177829507374554e-07,1.972204870526184e-07,2.5863727159958216e-08,2,2
0.0004722003941424191,2.8442804023143253e-07,1.4193611832524766e-06,5.495724408888236e-08,0.00026452046586200595,0.9119135737419128,1.8853165784094017e-06,4.0474442357663065e-05,0.0029645392205566168,0.013782213442027569,0.04456101357936859,0.025041833519935608,1.1512224773468915e-05,7.96307940618135e-05,5.435871935333125e-05,0.0006406635511666536,9.508265463864518e-08,6.676997145405039e-05,9.874900570139289e-05,3.639645740349806e-07,2.229651045126957e-06,3.150949012820092e-08,1.5918952840365819e-06,5,5
0.20950962603092194,6.901109736645594e-05,0.0010583872208371758,0.00020528984896373004,1.2616214007721283e-05,0.18750014901161194,0.03240920230746269,0.07253704965114594,0.006670658476650715,0.16138632595539093,0.04862130433320999,0.0005707232048735023,4.066067049279809e-05,0.27846282720565796,0.00015137494483496994,0.0003016492410097271,8.375649258596241e-07,0.00016860259347595274,6.5607973738224246e-06,0.000170108352904208,7.457190804416314e-05,7.122143870219588e-05,1.2822511052945629e-06,0,13
1.0075324602398794e-10,3.8776310162802474e-08,8.815874419365599e-11,2.486316361682839e-07,4.0314616228664946e-11,1.07420746076059e-07,6.873235054022375e-12,5.031572034019938e-11,1.1060467645929162e-11,1.771033097952568e-09,7.215681385730477e-09,4.582519259888063e-12,3.4639299761884956e-10,1.1748345352113887e-11,1.2068732124781434e-10,7.385408257176707e-11,9.143625356955454e-05,2.474166704846681e-10,0.9999047517776489,9.682070700733902e-10,2.6997656732419273e-06,1.742729835996215e-07,5.614441533907666e-07,18,18
3.439993861320545e-06,7.787847607687581e-06,1.8438581719237845e-06,5.487530415848596e-06,1.193481846684108e-08,0.0002036644727922976,2.4074072513258216e-08,9.397010217071511e-06,3.9798800344215124e-07,5.455184691527393e-06,8.646907190268394e-06,1.4057471275918942e-07,0.001228894805535674,2.222880084445933e-07,6.849747933301842e-07,2.7755837095355673e-07,0.00019812957907561213,6.35876931482926e-05,4.522927702055313e-05,0.0003063424665015191,0.9972544312477112,0.00042263593059033155,0.0002333797892788425,20,20
2.3608312403666787e-05,3.0952481466783865e-08,1.2597957720572595e-05,1.2703692675586353e-07,2.165832668765688e-08,1.2134475582570303e-05,2.6010300189227564e-06,1.427391254082977e-07,1.26867848848633e-06,0.00028872000984847546,0.9992668032646179,8.804316564692272e-08,3.4534702990640653e-06,1.1322401860525133e-07,4.921131449009408e-07,7.652328548601872e-08,1.371210629486086e-07,1.4242651502627268e-07,0.00037168251583352685,9.559570344208623e-07,2.1196731836425897e-07,6.94959396696504e-08,1.4512916095554829e-05,10,10
1.1974982117024524e-09,1.2634366441943712e-08,1.2812863303679478e-07,1.6602113461772205e-08,1.7146339814644307e-07,1.1266010346844268e-09,9.018590041431906e-11,3.0787827842715387e-09,1.3762124773109008e-10,1.4587895336148904e-09,1.1892494766740924e-09,1.0647474568692417e-10,5.1164597607566975e-06,1.3185534442072822e-08,2.5931948144375383e-08,1.2855051068072498e-07,6.280217235143937e-08,5.310688356985338e-05,1.4973561279774117e-10,0.999941349029541,6.669624852406741e-09,3.4641181034800184e-09,2.9987032301725947e-10,19,19
0.07743015140295029,1.1869643685713527e-06,5.033927209296962e-06,9.100406828110863e-07,0.00033381368848495185,0.7136258482933044,3.228135028621182e-06,8.972712748800404e-06,0.0007104569813236594,0.018725136294960976,0.1767566204071045,0.008760862983763218,4.8166293709073216e-05,0.0015486686024814844,0.0003295034694019705,0.00021642353385686874,1.029082739023579e-07,0.0002767393016256392,0.0011608597123995423,2.943083075024333e-07,7.454814294760581e-07,2.6855175860873715e-07,5.607272032648325e-05,0,5
3.3176024771819357e-07,3.644566822913475e-05,1.8939589381261612e-06,0.0030190441757440567,4.757837235302986e-09,2.150775344489375e-06,5.006798460271966e-07,4.773553882841952e-05,5.5125205733475013e-08,1.5611785784130916e-05,1.0511698746995535e-05,1.7092794735162897e-08,2.6555884687695652e-05,1.1227398033497593e-07,7.3191486080759205e-06,7.389804324020588e-08,0.0018172843847423792,1.1493666534079239e-06,0.17420311272144318,0.0003476158017292619,0.8079628348350525,5.587112536886707e-05,0.012443745508790016,20,20
0.0011977895628660917,7.37457582999923e-07,2.0227238564984873e-05,1.5551874810171284e-07,2.918611789937131e-05,0.057048249989748,5.494999300026393e-07,2.4422335627605207e-05,0.04926487058401108,0.00045436329673975706,0.8905666470527649,0.00045193330151960254,1.4579717344531673e-06,0.0003563326317816973,2.19398189074127e-05,0.0004933878662995994,1.2906563995329634e-07,6.135249714134261e-05,2.3964280444488395e-06,4.5337051801652706e-07,1.6151486761373235e-06,7.777280188747682e-07,9.83326913228666e-07,9,10
