prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20,prob_21,prob_22,true,pred
3.800505916917718e-12,4.461757352469675e-11,1.8597024364908066e-08,1.229349289033621e-09,1.3818151067823692e-09,3.4956104677519306e-09,5.876948667299375e-12,2.412236556337266e-11,7.341637606010643e-13,1.2170471297423546e-09,6.484334735823438e-10,1.1120283296625622e-12,0.00021683835075236857,5.929477048249865e-11,1.6913569197640754e-05,4.051457086484689e-11,5.748831100049756e-08,0.998863935470581,1.8943020485551187e-09,0.00090208207257092,8.109400928546506e-10,5.018623017161161e-11,2.350631973513373e-07,17,17
2.290781253577734e-07,7.419621583792946e-10,4.427134570050839e-08,1.8087392916754652e-08,7.700870696680795e-07,1.7471211322117597e-07,8.658638042668976e-12,2.5020732152825076e-08,1.7498780202629405e-10,1.3650241825757803e-08,8.375206306254768e-09,1.0426333574287128e-08,0.6512574553489685,8.206141899336217e-08,2.0110735931666568e-05,1.736729160484174e-08,1.5535882994299755e-05,0.3401082456111908,4.857292879023589e-06,0.008547442965209484,5.558095139690522e-08,7.47148476420989e-08,4.478673872654326e-05,17,12
1.441911123833961e-08,0.9999837875366211,1.3683230548622305e-08,7.619616743115287e-12,9.953413787622267e-11,1.8766124298963405e-07,1.388729409246281e-11,4.162690103726163e-08,2.0863419325500843e-10,1.849212871718464e-08,1.4689129557154956e-07,5.489533740771213e-12,9.508620557596714e-10,8.698164037923561e-07,5.734776542531961e-11,1.1013898940006456e-13,7.602110940752027e-08,2.5509976075976937e-11,3.4764661904773675e-06,6.546076458668892e-10,4.344565240899101e-07,1.084340601664735e-05,3.5467355719021043e-09,1,1
8.588579292201359e-10,1.2668517623826148e-10,1.6054333418225042e-09,1.5138593156827085e-10,2.82707468546306e-10,3.2392812876480548e-09,4.63801601291447e-11,8.427966236013162e-08,1.6457430904170955e-11,0.00012741860700771213,2.1204054068135747e-09,5.9822737966896966e-05,0.9995405673980713,1.53597623508972e-09,0.00014319148613139987,3.555750183181772e-08,5.3011753209375456e-08,3.613629814935848e-06,8.716080628801137e-06,0.00011579622514545918,1.0354554547120642e-08,2.7984012884729736e-09,7.40144344035798e-07,12,12
0.9988825917243958,1.5972997147173373e-08,1.4941491826903075e-05,4.286448085366601e-09,1.4160465980239678e-05,2.511857201170642e-05,1.67082106372618e-07,0.00019515192252583802,1.6928739299260087e-08,0.0004180793184787035,8.781644282862544e-05,1.9325918287904642e-07,1.0448454190736811e-07,0.0003603733784984797,8.585525961279927e-07,1.4814586224431991e-09,1.33874191732275e-08,1.1396540378072473e-09,8.796668993227286e-08,3.110346202817027e-09,8.143269170091116e-09,4.932862562867513e-09,2.373920722220646e-07,0,0
4.325727331888629e-09,4.4420573989956136e-12,4.3450793185684233e-08,4.606391268424659e-09,5.300859196033514e-10,8.887195979134788e-10,2.5162695278108105e-12,3.9112929561824217e-10,3.2332348604002803e-12,2.1787489004054805e-06,7.297289243979321e-07,6.833081211965464e-09,0.9999433755874634,1.0536819680662113e-11,3.6130472835793626e-07,1.6111166220578177e-11,1.032038454695794e-09,1.3171241334930528e-05,1.6689975268491253e-07,3.989146716776304e-05,2.0848761952962924e-11,2.4854037050658917e-08,1.418892026094909e-07,12,12
0.00024200075131375343,0.0014773887814953923,0.00016210110334213823,6.643847427767469e-07,2.4166276489268057e-05,0.0008921502158045769,4.125169894564351e-08,0.0004578544176183641,1.40396298320411e-06,4.065125267516123e-06,0.0954912006855011,0.0002488084137439728,0.0008799796341918409,4.381948383525014e-05,0.880721926689148,1.9600780433393084e-05,0.004703187383711338,4.7006782551761717e-05,0.0030617653392255306,4.628860187949613e-05,2.0339975890237838e-05,0.011381648480892181,7.259628182509914e-05,14,14
0.2235601395368576,0.0001116496350732632,0.0022785344626754522,2.2367585472693463e-07,0.4405025541782379,0.2441280633211136,0.0005596084520220757,0.00018782803090289235,2.9061620807624422e-05,0.05421806871891022,0.0024679407943040133,0.019075006246566772,0.0017146242316812277,0.0070121679455041885,0.003084228839725256,0.00014856542111374438,8.520434494130313e-05,0.00032662536250427365,6.14374948781915e-05,0.0001043372176354751,0.00029544931021519005,1.4547829778166488e-05,3.4241453249705955e-05,4,4
0.0041672405786812305,0.0011109145125374198,0.23608475923538208,6.230069629964419e-06,0.011892475187778473,0.727301836013794,0.00040948219248093665,3.4076065276167355e-06,7.661578274564818e-05,0.0013959852512925863,0.0007793401600793004,0.00024651040439493954,0.0015892209485173225,0.0004166487487964332,3.223023668397218e-05,0.0008869970915839076,3.951884718844667e-05,0.013228127732872963,9.054507245309651e-05,0.00018547908985055983,4.931392686557956e-05,2.988410642501549e-06,4.147058916714741e-06,5,5
3.676487949633156e-07,1.5467341540897905e-07,1.781273567758035e-05,7.972709425985158e-08,3.6135605618881073e-09,3.8449794459438635e-09,1.139104255365453e-09,4.838177005694888e-07,8.471088364103707e-08,7.457690571754938e-07,1.368983134852897e-06,5.367823963098317e-09,0.014780318364501,5.638285949238764e-10,0.00029933612677268684,1.5347750377259217e-05,6.229185237316415e-05,0.15345117449760437,2.2193278326199106e-08,0.8313517570495605,1.969295226444956e-06,1.228992005053442e-06,1.540373523312155e-05,19,19
0.18383529782295227,0.00029248377541080117,0.25200310349464417,5.149906428414397e-06,0.0020961712580174208,0.04883302375674248,0.00019758552662096918,0.0008079148246906698,0.2705349028110504,0.029557252302765846,0.18780376017093658,0.0017800717614591122,0.006323647685348988,0.00011087560415035114,0.0004933793097734451,0.00015917194832582027,6.541498441947624e-05,0.011824488639831543,0.00023499624512623996,0.0015234432648867369,0.0003050896048080176,0.00021042661683168262,0.0010023500071838498,10,8
1.0376208336992931e-08,1.281575578104821e-06,1.2119036441049502e-08,1.985737962950651e-10,1.0208211165263492e-08,3.831528871955925e-08,1.023915285891519e-09,8.664240880307261e-09,9.047772947523569e-12,4.286045296453267e-08,6.871721247581064e-11,9.504882436672801e-10,0.9989387392997742,2.6887549964271784e-09,6.086925452564174e-08,3.171844731308937e-10,1.820724537537899e-05,0.0007642609416507185,1.7612062208627322e-07,0.0002040257677435875,2.900342224165797e-07,1.35170878934332e-07,7.283009472303092e-05,12,12
2.874625515403295e-08,8.016479924322084e-09,7.97324151147194e-11,2.7937825664015037e-11,4.050984547809833e-10,3.2359681600979684e-09,7.987766559303111e-10,1.3226607734395657e-05,4.441157996915024e-10,3.991926291746495e-07,8.398418072097513e-11,2.6114359563678136e-09,0.999764621257782,5.395664817720025e-11,7.102496368815991e-08,3.2104305880409356e-09,1.0577884523854664e-07,3.389985465673817e-07,8.99007801535845e-09,2.6427280317875557e-05,6.3908629499565e-07,2.9700011339173216e-09,0.000194175896467641,12,12
0.0026190972421318293,0.0034053968265652657,0.001220527570694685,7.535805707448162e-06,6.3882525864755735e-06,0.00020076239889021963,0.00019689790497068316,0.04982169345021248,6.954117452551145e-06,0.0033477190881967545,0.0002815941406879574,0.0031812689267098904,0.8334432244300842,0.0010469388216733932,0.026077210903167725,0.0011503462446853518,0.0008300850167870522,0.0231592059135437,3.041442687390372e-05,0.024880077689886093,0.02476862445473671,6.105933425715193e-05,0.00025695469230413437,19,12
0.028668850660324097,1.3950650100014172e-05,0.002004592679440975,3.415102582948748e-07,0.02987007424235344,0.06507910043001175,1.3339385986910202e-06,3.747776190721197e-06,0.001403311500325799,0.004108785185962915,0.006439956370741129,0.7829596996307373,9.650389256421477e-05,0.001158811734057963,0.06842658668756485,0.0018880820134654641,1.0966931768052746e-05,0.00758506590500474,0.0001683831651462242,9.596749805496074e-06,1.543434223094664e-06,8.513105058227666e-06,9.213736484525725e-05,5,11
0.0018920503789559007,2.775410479216589e-08,0.015203871764242649,5.554072313174174e-09,0.005635439418256283,0.9315615296363831,2.4245614440587815e-06,1.6748053610626812e-07,3.067547140744864e-06,0.010149529203772545,0.0176091231405735,0.0011721530463546515,0.011591789312660694,0.001119408872909844,0.0005294744623824954,1.436142866850787e-07,1.1517303391883615e-05,0.0034758441615849733,1.0086513611895498e-05,2.8882819606224075e-05,1.4750909258509637e-06,4.329523335400154e-07,1.632481030355848e-06,5,5
7.154474587878212e-05,2.723821060195142e-13,1.3489219782059081e-05,1.149313120802492e-13,0.00021343393018469214,0.9991644620895386,1.7865342451933719e-12,6.678911645963126e-09,2.7252051282289358e-08,0.00011878798250108957,7.93613310179353e-07,1.548178033772274e-06,1.673852523254027e-07,0.00041565080755390227,2.4489974492780675e-08,1.693680894317151e-12,1.1122774923322254e-09,9.325707983620646e-10,4.378235374247197e-08,1.8225150555384317e-11,2.3441226390530367e-11,4.303381869602552e-12,6.425331794401856e-11,5,5
0.0007125410484150052,0.9095917344093323,0.005642835516482592,2.773174401227152e-07,7.2022612584987655e-06,0.0014127795584499836,0.00014524009020533413,0.00014450782327912748,3.8405891245929524e-05,0.000914919888600707,0.05392743647098541,5.3329385991673917e-05,0.00021977770666126162,0.0003853691159747541,4.787827037944226e-06,6.671724577245186e-07,0.0015674482565373182,0.0037762338761240244,0.0016501195495948195,0.0002712357963901013,0.016123058274388313,0.003121370682492852,0.00028865053900517523,1,1
0.004270724020898342,3.571566139726201e-06,0.30481669306755066,2.1585369935905874e-08,0.000156102076289244,0.004077056422829628,0.0003616312751546502,6.328637027763762e-06,0.045041680335998535,0.6339380741119385,0.004050572868436575,7.311418448807672e-05,0.00075674953404814,0.00017471335013397038,4.2749332351377234e-05,3.785871740547009e-05,5.9153007896384224e-05,0.0003584261576179415,1.8525031464378117e-06,0.0013212403282523155,4.8468238674104214e-05,9.851761433310458e-07,0.0004022195062134415,9,9
0.01897159032523632,3.481443044961452e-08,4.830026227864437e-06,2.0399636468937388e-07,0.0003539974568411708,4.478503979044035e-05,5.0639627602322435e-08,2.9100297979312018e-05,0.0002749933337327093,0.0031136097386479378,4.0174691093852744e-05,8.176263690984342e-06,1.9414364942349494e-06,7.1593281063542236e-06,0.9770093560218811,0.0001366768847219646,1.4922806101935748e-08,2.5452548015891807e-06,4.573426082288279e-08,3.885069475018099e-07,2.609885143556312e-07,3.5462370817640476e-08,1.3464999426560098e-07,0,14
1.1689169632234098e-08,5.541034853173699e-10,3.170356777104644e-08,1.0362911050110224e-11,4.270100939507415e-10,1.5801830677286688e-10,1.0585905763083048e-10,7.897141274249009e-12,3.159486214321383e-11,2.6956309739034623e-05,1.3010565957927156e-09,7.267796320320485e-08,0.9924541115760803,6.896347382046031e-11,1.143743588727375e-07,6.302935950941446e-09,4.3502451640975437e-10,0.002282835775986314,1.0411207895799635e-08,0.005235868506133556,3.711018159435753e-10,3.506772650041512e-10,5.073639730568402e-09,12,12
0.007466294802725315,8.992745392788493e-08,0.0021425101440399885,9.830823932688304e-10,0.008665990084409714,0.3966505229473114,7.747763447696343e-05,5.229882845014799e-06,1.582370146024914e-06,0.581448495388031,0.001260909135453403,0.00014393731544259936,0.0004426188243087381,3.8902660890016705e-05,0.0005030598840676248,9.083035547519103e-05,1.9583724224503385e-06,0.0010355721460655332,1.6064366263890406e-06,2.1651889255736023e-05,1.0287406837505841e-07,2.070334481629743e-08,6.848895850453118e-07,5,9
1.5164279831836325e-09,2.0241666619214525e-14,4.313477075523764e-10,6.325282908125479e-14,3.7713309808395934e-08,3.9770919890713685e-09,4.275529312102594e-13,1.706861041395058e-11,2.384810404709725e-10,7.987730299419127e-08,9.451549232153411e-08,4.6418030530404053e-10,5.68523596256032e-11,2.1386987233279475e-12,0.0008620742592029274,0.9991376399993896,1.0566044567061894e-12,4.2637986891191915e-11,1.2656853646750288e-12,4.846912801670378e-11,4.720310513989245e-13,1.765373329291886e-12,4.620854046621936e-12,15,15
1.2674510330157318e-08,7.705575622019012e-10,1.388637656418723e-06,4.389395513726413e-08,9.443473913961498e-08,6.371193421728094e-07,3.3284561218316355e-10,8.912882654144028e-10,4.013316790008048e-09,5.714151711799786e-07,5.246697014626989e-07,6.538208907613807e-08,0.016342883929610252,8.151017709678854e-07,1.184936195386399e-06,1.3464618753289415e-08,5.676990895153722e-06,0.09547582268714905,6.028364077792503e-05,0.8881003856658936,4.263155233275029e-07,5.384075763004148e-08,9.147343916993123e-06,19,19
0.9997839331626892,9.576705747860181e-12,2.5658270175199505e-08,4.1611110279732224e-16,0.00021276934421621263,1.1776972996813129e-06,4.2632417778312726e-13,5.150575361767551e-07,3.3898420181976974e-10,4.0039259374680114e-07,3.427000478950504e-07,2.0143106382874976e-07,6.486691290774615e-07,6.435029575868612e-08,5.2530119143412435e-11,7.115120125023022e-12,7.447545358196805e-11,2.5971741424157813e-10,5.840006256363495e-11,1.8091023124000571e-10,4.950675869253018e-09,2.4527860298384496e-10,1.914875480402145e-10,0,0
0.00618662778288126,0.0026150487828999758,0.009239482693374157,3.886244667228311e-05,0.00023693780531175435,0.01648532599210739,0.007217646110802889,0.005028774030506611,0.008776349015533924,0.021503861993551254,0.004299152176827192,0.0005735177546739578,0.21918334066867828,0.023007206618785858,0.008125968277454376,5.077341484138742e-05,0.006260550115257502,0.3546104431152344,0.00020322221098467708,0.17378829419612885,0.12177787721157074,6.932136602699757e-05,0.01072149258106947,19,17
1.3694121889784583e-06,3.33526514850746e-07,2.9586401069536805e-05,4.533931701189431e-07,9.629428632251802e-08,5.566321306105237e-07,1.660001136549738e-09,2.9360537112665952e-08,0.00018680696666706353,9.595455594535451e-06,4.6145676606101915e-05,5.057835927857468e-09,0.011346960440278053,3.305171067391477e-11,4.721522088857455e-07,7.500980103714028e-08,4.8410342969873454e-06,0.2990648150444031,9.12045152290375e-07,0.6893019676208496,1.1619916762128923e-07,4.734132801331725e-07,4.32872866440448e-06,19,19
0.015793845057487488,5.73673389681062e-07,3.863478013954591e-06,4.6893355865051944e-09,0.1026715636253357,0.05536370724439621,5.58403996819834e-07,1.3247608876554295e-05,3.6151915992377326e-05,0.015336508862674236,0.03223912790417671,0.7329870462417603,0.00019620032981038094,2.5254019419662654e-05,0.0001590678293723613,0.005955556873232126,3.539104000083171e-06,0.002958663972094655,1.9082923245150596e-05,8.506974040756177e-07,1.5260684449458495e-06,2.65847643277084e-06,0.03623140603303909,11,11
0.0006935816491022706,3.617060817528994e-11,1.256894029211253e-05,4.2421202661735435e-10,3.14929275191389e-05,0.992297351360321,3.442645279960743e-08,3.478160351733095e-06,8.156683179549873e-06,0.004304063972085714,0.0010692656505852938,0.00034418245195411146,3.3190310205100104e-05,0.0012010290520265698,6.054904844177145e-08,1.0367304525971122e-07,6.237433902711587e-10,1.2059722394042183e-06,2.212356093878043e-07,5.80085206536296e-08,2.6405919117955534e-10,8.543821899964499e-11,2.0855859261814658e-08,5,5
4.2048187848253704e-12,2.308633156606482e-13,3.0122618809025337e-12,1.6148621068828861e-12,6.729545393158176e-11,8.65100005520425e-11,9.754834093267384e-12,1.7084995527702485e-12,1.8802191747990804e-10,1.5623571880674092e-11,1.1632320662258167e-09,4.734176592413597e-11,1.0206418175895404e-11,2.8182303157819888e-09,1.0,1.3717135871615938e-08,1.9612953622294427e-11,2.5604421360903018e-11,2.566644271249918e-13,2.2981925390519464e-11,3.536216241703527e-12,1.3373538387817518e-12,1.1252491299851286e-10,14,14
7.981964699865784e-06,0.9997703433036804,2.811696901972027e-07,5.690776205824477e-08,2.154391687270163e-08,1.5514550000261806e-07,1.2843419426644687e-05,3.980560359195806e-05,7.376760868815779e-10,1.598271296643361e-06,7.635851488885237e-07,6.778835714982279e-09,3.335176006658003e-05,1.66842696103231e-07,8.489697833624632e-09,1.0737962838902604e-06,1.2244896652191528e-06,1.1766175703087356e-05,4.579672349791508e-06,2.7137062716064975e-05,3.076734856222174e-06,8.379180508200079e-05,3.3698281498573124e-08,1,1
0.0185996163636446,0.00018288007413502783,0.5980014801025391,4.315539570143301e-07,0.0029620754066854715,0.23563586175441742,0.00016062443319242448,1.0649969226506073e-06,2.485118955064536e-07,0.0029804259538650513,0.00152203266043216,0.0005855813506059349,0.0004810149548575282,0.00022395966516342014,3.4001030144281685e-05,8.387544880861242e-08,0.0025192375760525465,1.6547453924431466e-05,0.13595882058143616,1.1798917398664344e-07,8.610131772002205e-06,0.00012205255916342139,3.17336207444896e-06,4,2
0.0609610415995121,5.219708754111707e-08,7.113845867934288e-07,3.312128002419534e-11,2.5132667360594496e-05,0.10064834356307983,5.3261619115119174e-08,0.008028070442378521,0.8138467073440552,0.01187050249427557,0.0021539712324738503,0.0001102565584005788,2.398187177732325e-07,0.002334076911211014,3.978977929364191e-06,2.546939185776864e-06,1.4863944741705382e-08,9.085459140578678e-08,1.1131593282698304e-06,2.1728128629661114e-08,1.0907418072747532e-05,2.280352440209299e-08,2.110466084559448e-06,8,8
3.0461192181974184e-06,1.1929075299121905e-05,1.0033239732365473e-06,7.241659204737516e-06,8.110311711106988e-08,6.002787813486066e-07,4.784746487906943e-10,9.940450240719656e-08,1.426370488388784e-07,6.29886744718533e-06,3.0170100217219442e-05,9.365626851831621e-07,0.0001738565188134089,1.8360183373644645e-09,1.4838798051641788e-05,2.9477869034622017e-09,0.00351712666451931,7.619794359925436e-07,0.9949097037315369,1.9897905076504685e-05,9.478932042839006e-06,0.0012827625032514334,9.973343367164489e-06,18,18
0.0005342826480045915,5.324554877006449e-06,0.9212918281555176,1.839886998311613e-08,0.0035624532029032707,0.07357268780469894,5.9384212363511324e-05,1.7440610733387985e-08,5.396147528813344e-08,6.968215893721208e-05,0.00029557710513472557,3.434370000832132e-06,0.00023081383551470935,4.548232755041681e-05,1.6639607736124162e-07,1.2460201759267875e-08,9.53994458541274e-06,0.00030252302531152964,9.130561920756008e-06,3.8139055504871067e-06,6.151546472210612e-07,1.2652753866859712e-06,1.9325648281665053e-06,2,2
0.00028516637394204736,1.4430318273639386e-08,5.196859547140775e-06,2.985502289831743e-09,0.37613940238952637,0.595199704170227,2.0647346943292177e-08,3.3683616038615583e-06,0.002508552512153983,0.0003582864592317492,0.025311080738902092,0.00011140480637550354,3.250038957958168e-07,4.520995844359277e-06,1.5810283002792858e-05,4.982254608876246e-07,1.3033249146587877e-08,4.2120165744563565e-05,1.451035222999053e-05,4.2018954982125933e-10,2.601597270945888e-10,1.6006973524440582e-08,5.413312820223837e-08,5,5
0.08009711652994156,2.7927294254936896e-08,0.00023949732712935656,8.034385956534607e-08,0.11848026514053345,0.7634156346321106,2.4278986643366807e-07,5.118935223435983e-05,2.59109515354794e-06,0.0033317808993160725,6.85691848048009e-05,2.4822722480166703e-05,1.3951202163298149e-05,0.0342654213309288,4.05215541832149e-06,7.075969392644765e-07,6.168357380431644e-09,1.0663060265869717e-06,7.52317760088772e-07,4.4235125074010284e-07,4.886231419476417e-09,1.3527345288366632e-07,1.6917111906877835e-06,0,5
1.692992745994104e-09,5.6364754641435866e-08,4.865123928721182e-11,1.0828340002433379e-08,2.7264857038744594e-11,2.885613881176141e-08,1.0096212754717726e-10,4.5319689667699947e-10,2.326122692901389e-13,1.2223842382752537e-08,9.322130567479547e-11,1.8137878698976095e-10,2.935405252202372e-10,5.507193034937075e-10,4.440916967496378e-09,1.6561331299402848e-12,1.1934707799809985e-05,9.189511131213468e-12,0.9999864101409912,1.7781760439095073e-11,9.86639392408506e-08,1.4478871435130714e-06,8.157505226868977e-10,18,18
2.2308486791189353e-07,3.455542127994704e-07,3.6460874071053695e-06,3.4197341847175267e-08,8.827393926935656e-09,2.6467364477866795e-07,4.597280455626018e-12,8.39003587316256e-06,2.475054605710625e-10,5.191502783219448e-10,1.5906077843741429e-10,3.378969770650997e-09,0.004067564848810434,3.2167186247988866e-08,2.125624405380222e-06,2.1357243440434104e-07,0.9932142496109009,0.0004339389270171523,4.47807515513432e-08,0.00013834791025146842,0.0019937027245759964,0.0001345954224234447,2.2529400212079054e-06,20,16
0.034318868070840836,8.040792067731672e-07,0.16370907425880432,2.6635175842670833e-08,8.23086520540528e-06,0.0012869243510067463,3.951525741285877e-06,7.71411487221485e-06,0.0002444323617964983,0.0007385157514363527,0.7836235165596008,1.6085172319435515e-05,0.013774408958852291,1.8555087081040256e-05,3.7593088109133532e-06,3.4753398381326406e-08,2.643590596562717e-05,0.0003733585763256997,1.723379682516679e-05,0.00025414713309146464,2.7717868888998964e-08,2.776635028567398e-07,0.0015737027861177921,10,10
7.488145215006625e-09,5.698876179849321e-07,1.2508889085438568e-05,1.3066496329372512e-08,6.23974329982957e-08,8.080802693655187e-09,4.908551431981323e-07,1.4320653551891382e-09,4.274753884203619e-09,7.773952006573381e-07,1.0949748663335868e-08,8.095588088785632e-11,0.002238047542050481,6.375022038040967e-11,1.8691928005409864e-07,8.101675348370918e-07,1.0628089512465522e-05,0.014630058780312538,4.9752316044759937e-08,0.9830881953239441,2.840775721324462e-07,2.1874554079204245e-07,1.7032183677656576e-05,19,19
0.900632381439209,8.168787957174573e-08,3.6931502108927816e-05,1.527570514525678e-09,0.0011874658521264791,0.061521902680397034,2.405419991191593e-06,8.354435703950003e-05,0.00022691026970278472,0.004552067723125219,0.027879223227500916,0.0026385788805782795,0.00011363548401277512,0.0010094594908878207,9.321512379756314e-07,1.409984378142326e-07,5.64535912417341e-06,7.963795360410586e-05,6.065369575480872e-07,1.6182757462956943e-06,4.161650394962635e-06,3.95079311488189e-08,2.2763775632483885e-05,0,0
9.075033169381186e-09,4.3313186370852463e-10,1.0743769962573424e-07,2.33094588075744e-09,5.086820287908411e-12,4.8706084498917335e-08,1.0136025048804176e-12,5.380064749260782e-08,4.8692960774587846e-09,2.7854582529407423e-10,1.7603193347426327e-09,6.807379104856182e-10,1.075248334814205e-07,3.7116860767127946e-05,1.6821028339109034e-06,3.7680093420422445e-12,0.009365604259073734,3.09386329888639e-08,7.949033431486896e-09,1.0804448891121865e-08,0.9905951023101807,3.262726266939353e-08,8.70995151558418e-08,20,20
4.355650889920071e-05,8.69667727589063e-13,2.693232081796282e-09,7.946185484782042e-15,0.0004799228045158088,0.9994308352470398,1.2881337663195325e-10,9.311307280768233e-10,1.7370574596498045e-06,3.919074515579268e-05,4.5203225340628705e-07,5.815670078845869e-08,6.464015434026749e-10,4.2058704821101855e-06,4.093491517975778e-11,9.42143411897245e-12,5.488745851052468e-13,4.055009453218794e-11,3.1522268129080544e-10,1.4730477037802614e-12,5.013783659080229e-12,7.90748814084169e-13,1.0958016716244856e-09,9,5
