prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20,prob_21,prob_22,true,pred
1.2089267364956413e-08,2.041759122883846e-11,1.6923864976092773e-08,3.120782920973397e-08,3.671714694064576e-06,1.0734076738572185e-08,8.84003814594081e-10,2.1088561452664578e-10,1.579793185157996e-08,7.891000564086426e-08,3.6798332985199522e-06,4.848191110795597e-07,2.306049573519431e-09,3.2564119578637474e-07,1.6225660147028975e-05,0.9999730587005615,1.9606439735642134e-11,8.967780962265692e-10,7.408477165071758e-10,2.4282790036522783e-06,2.3094741674611896e-09,9.928937012848582e-12,7.795575296398738e-11,15,15
9.128747478825971e-06,1.8679331333260052e-05,6.0888305597472936e-05,2.844860091499868e-06,0.0008508855826221406,0.0002534132800064981,1.3865566472759383e-07,6.8376571107364725e-06,1.0807432317960775e-06,3.964983648074849e-07,7.002254278631881e-07,1.6798096567072207e-06,0.013608535751700401,1.3450740880216472e-05,1.6447869484181865e-06,8.464352845294343e-07,3.400326750124805e-05,0.2791781723499298,4.6026740164961666e-05,0.7058925032615662,3.2802306577650597e-06,7.25649670130224e-06,7.585071671201149e-06,19,19
0.9736430048942566,4.0581066969025414e-06,0.00024577940348535776,1.933942783693965e-08,0.006518259644508362,0.0024391498882323503,7.281226862687618e-05,1.531132966192672e-06,8.643075852887705e-05,0.0008050776668824255,4.109670044272207e-05,0.0006816236418671906,2.3066111680236645e-05,0.015370570123195648,1.918493808261701e-08,3.924646989617031e-07,5.692748459296126e-07,1.6267349565168843e-06,2.198198126279749e-05,1.2559330286876502e-07,2.1788139292766573e-06,3.0516919650835916e-05,1.0089752322528511e-05,0,0
7.448564929291024e-07,6.483656420641637e-07,3.753656983462861e-06,7.54766560362441e-09,2.4299467327182356e-08,7.661578593776142e-10,1.0737242064351449e-06,1.396396775987796e-08,2.0611264084369196e-10,0.00022752191580366343,2.3239932644969485e-08,1.4999656627878721e-07,0.9556115865707397,9.50741707583802e-11,5.663222113483357e-10,6.708338418093263e-08,7.729118323140938e-08,7.65592631069012e-06,2.7737792507309678e-08,0.044141773134469986,7.729969411229831e-07,4.4577386226762883e-10,4.108648226974765e-06,19,12
2.6317719559187935e-08,2.822318947437452e-06,1.385704854328651e-05,6.224249204933585e-07,3.868544595775347e-09,1.503668478619602e-08,1.0921684179265867e-07,5.493173915738225e-09,5.986763795817751e-08,2.1917812773608603e-05,3.6141358577879146e-05,1.1536652744226217e-09,0.0004465696110855788,2.3509846847069582e-11,6.752307046831163e-11,4.0932611966582044e-08,3.785482022067299e-06,0.06165070831775665,1.0086067980807911e-08,0.9377737045288086,3.343042772030458e-05,1.597501614014618e-05,2.3836730633775005e-07,19,19
0.0003019460418727249,6.082790378059144e-07,1.741341577599087e-07,3.267538772888656e-07,0.01424199715256691,0.001195936114527285,1.3613349381103035e-07,2.5720945373564064e-08,2.4386567929468583e-06,2.0393013983266428e-05,0.0003221075749024749,0.9837114214897156,9.483753729000455e-07,0.00014675746206194162,6.94470543294301e-07,3.135951919830404e-05,5.401279281613824e-07,2.297478658874752e-06,1.720595577126005e-08,2.968054388929886e-07,1.0648049908468238e-07,1.5380996046587825e-05,3.94018479710212e-06,11,11
0.00011135501699754968,2.7611797293047857e-08,0.0002615372359286994,8.24657327029854e-05,0.0025513300206512213,0.9834181666374207,0.0002617528080008924,1.9905424153421336e-07,7.965465920278803e-05,0.009197945706546307,0.003242183243855834,1.9806152522505727e-06,0.00046223605750128627,0.0002639142330735922,1.013560563478677e-06,6.670127561392292e-08,4.73420840307881e-07,4.1459450585534796e-05,1.5439389244420454e-05,3.7099067640156136e-07,3.187009724570089e-06,3.235620624764124e-06,9.381982835066083e-08,5,5
2.378711627670782e-08,1.804658111836943e-08,9.537249752611388e-06,3.575172968339757e-06,6.499024607364845e-07,2.9406706403278804e-07,4.805828552889579e-07,4.6079449589342403e-07,1.5788278062700556e-07,1.7910207361637731e-06,6.184344556459109e-07,8.452041555528922e-08,4.341655221651308e-05,5.049520495958859e-06,0.9998829364776611,3.771042884181952e-06,1.098469624594145e-06,1.0560287222460829e-07,1.2636797919185483e-06,4.4120704842498526e-05,5.17208945893799e-07,4.580250401176045e-09,1.587982367823315e-08,14,14
3.845325100004793e-11,0.9999971389770508,8.552720753840504e-10,1.6204963759758328e-10,5.107993021613577e-12,1.8424822431639676e-11,3.5983120483251696e-08,3.2248277381796697e-09,9.952739587343329e-13,1.0231450353614946e-08,3.447336305306692e-10,6.276141444657574e-14,6.4302049906928e-08,3.676888437817438e-13,8.901600702208856e-14,8.471954908439994e-12,3.243268154040635e-11,1.6621584109088872e-07,8.528949074770864e-11,2.5332094537589e-06,2.2183423153965265e-10,8.761799819012595e-08,6.1815415008936725e-09,1,1
0.00031490030232816935,2.6171909084382605e-08,0.0018999596359208226,0.003719617612659931,6.907257193233818e-05,0.05916405841708183,7.525784894824028e-06,2.823696831910638e-07,7.759203981549945e-07,0.015442747622728348,9.591770503902808e-05,0.00030571670504286885,0.00016955034516286105,0.0006300039240159094,0.00047530391020700336,6.236218155208917e-07,0.2738032937049866,9.639827112550847e-06,0.6438425779342651,3.2454759093525354e-06,7.155476396292215e-06,6.107605258875992e-06,3.195980752934702e-05,4,18
9.633127007191433e-08,2.1994496535171493e-07,9.05535557649273e-08,1.7495452198090788e-07,4.3670186911093367e-10,0.002429063431918621,8.960818753678268e-09,5.880396656721132e-06,0.9974729418754578,2.1174071207497036e-06,7.735774852335453e-05,6.835937824689609e-07,5.941207348314492e-08,9.81614107331552e-07,2.52429792624298e-08,5.295017331263807e-07,3.5344463356068445e-08,1.6336715091824772e-08,2.6583395040802316e-08,1.0920599606834003e-06,4.623790346158785e-07,6.080420007492648e-07,7.611359251313843e-06,8,8
1.0516265636084654e-09,8.6913869381533e-06,6.049316159106866e-09,1.7609199858270586e-05,9.294668507076054e-11,2.4833838097038097e-08,5.534015144803561e-06,5.5585380742684265e-09,2.6680449849436627e-08,0.006773447152227163,4.4455420720623806e-05,1.3751409255746694e-07,1.510588504061161e-06,1.027876672665684e-10,7.011285418911939e-08,2.495082362941048e-08,1.521093236078741e-05,7.688084613377555e-10,0.9919455647468567,6.266672585297783e-07,0.0008954274817369878,8.492236247548135e-08,0.0002915339428000152,18,18
0.044512905180454254,2.4527820642106235e-05,0.7556672096252441,6.264150579227135e-05,0.011620420962572098,0.001471930998377502,0.06601448357105255,5.575764134846395e-06,1.273092721021385e-06,0.11723010987043381,0.0013089353451505303,3.255177216487937e-05,0.0009200363419950008,0.00017152049986179918,1.080037350220664e-06,2.837438842107076e-06,0.00020948877499904484,0.0006349703762680292,3.1735788070363924e-05,5.758357019658433e-06,1.683701339061372e-05,1.3587259672931395e-05,3.9604154153494164e-05,2,2
0.003396746004000306,1.0602989277685992e-05,9.110345126828179e-05,5.151263735569955e-07,0.30182820558547974,0.685499370098114,1.6169908121810295e-05,5.00844691941893e-07,0.00100030901376158,0.005428722593933344,0.0010844266507774591,0.0004702078294940293,3.234760515624657e-05,5.141342626302503e-06,1.0099790159756594e-07,3.716369789685814e-08,8.13939914223738e-06,0.0007688218029215932,8.749901780902292e-07,4.0165955397242215e-06,1.1475387964310357e-06,0.0003476932761259377,4.705011633632239e-06,5,5
0.045048125088214874,0.0043768323957920074,0.20300504565238953,3.6546738556353375e-05,0.00834362581372261,0.022847246378660202,0.07211519032716751,0.007508174516260624,4.518324203672819e-05,0.6152908205986023,0.00044978922232985497,0.00022573779278900474,0.003614097600802779,0.0013088046107441187,3.2674961403245106e-06,1.903990596474614e-05,1.6536700059077702e-05,0.015340419486165047,1.4353775441122707e-05,0.0002716445014812052,2.3436577976099215e-05,5.894135756534524e-05,3.7037218135083094e-05,0,9
3.0606370771124602e-09,4.163763151154853e-06,4.237034889609248e-10,5.2337247325340286e-05,5.095113220221492e-09,5.053474978922168e-06,8.04818522937012e-09,1.210938904705472e-09,1.2185891185012565e-10,8.09727771411417e-06,1.530785027625825e-07,9.435052739092953e-09,1.0453926506670541e-06,1.0393931937358047e-08,1.6451573401354835e-06,1.588735187851853e-08,0.856143593788147,5.257562065708044e-07,0.14349977672100067,3.815329182543792e-05,0.00024319300428032875,1.3797946394333849e-06,8.485311582262511e-07,18,16
6.574201734110829e-07,8.496410828229273e-07,1.8224135089894844e-07,1.905333890661609e-09,1.5082791904319492e-08,7.56275824187469e-08,1.768096495879945e-07,7.575271077087109e-09,1.5525654362136265e-06,2.2287033516477095e-06,2.3413133476424264e-07,1.4471888789557852e-06,9.298835357185453e-05,2.9690037095519983e-09,1.9824838992654747e-10,3.6810565706701937e-09,0.03460492938756943,2.4193488570745103e-05,1.3050673430825555e-07,8.782726945355535e-05,0.9650871753692627,4.514378915132511e-08,9.535888239042833e-05,20,20
0.9040890336036682,0.00013158594083506614,0.0013275768142193556,7.345100129896309e-06,5.844561746926047e-05,0.0003140485205221921,3.513179035508074e-05,6.184315282098396e-08,0.00039325462421402335,0.027232641354203224,0.006963133811950684,0.00017839335487224162,0.02769574336707592,0.00025639228988438845,1.7638498093219823e-06,7.037522919972616e-08,7.933699816931039e-05,0.001942318631336093,0.0277856532484293,1.4103809007792734e-05,0.0012843121076002717,1.0621013643685728e-05,0.0001992932811845094,10,0
1.0023092078537132e-10,1.2437983087920657e-08,3.2099567448540256e-08,7.980786698169595e-09,1.8908921303739668e-11,1.9079603175153892e-10,3.666838013782758e-11,2.999694026159516e-12,4.11166239944194e-12,7.327856987870973e-09,5.007497083653334e-09,8.434656445510669e-11,1.2996595614822581e-05,4.777205107192595e-12,1.6382117884461422e-10,2.47869724745442e-09,3.14487181185541e-07,0.0005395751795731485,1.4127273573194543e-07,0.9994469285011292,4.803783149043284e-09,7.997731366060634e-09,1.6945598257933625e-09,19,19
0.9955105781555176,1.4290775141034828e-07,9.563674393575639e-05,5.334791239874903e-07,0.00011099845141870901,0.0003840310382656753,1.2323848750384059e-05,8.846344599078293e-07,9.21848914003931e-06,0.00208833790384233,1.8609751350595616e-05,9.73635815171292e-06,1.2439781130524352e-05,0.0017451986204832792,8.228487224926084e-09,3.5192670111428015e-08,1.5633013106253202e-08,1.003772425178795e-07,2.9703574000450317e-07,7.377234823024992e-09,3.2795529136819823e-07,3.621292705702217e-07,1.421934854306528e-07,0,0
1.597127430308376e-10,1.0147918061420569e-09,2.0345324003301357e-07,2.7670034796756227e-07,1.1263540447559173e-11,1.7928214468554415e-09,3.05390770449776e-08,8.518286449543666e-06,6.572857813580413e-09,1.1790268317213304e-08,4.0618918006884996e-08,1.0100916769673063e-09,8.70962867338676e-06,9.406975198800183e-10,1.114614267549996e-08,4.49697701299101e-09,4.9431855586590245e-05,4.852786261722031e-08,1.618679412729307e-08,2.2618563889409415e-05,0.9999099969863892,1.3247535513016828e-08,1.5553659693523514e-08,20,20
